,data,tau_x_score,prediction_time,buckets_per_rank,algo
0,authorship,0.7862745098039216,1.975386542092936,3.9411764705882355,Chain-GBR-RR-EPSI(0.01)
1,authorship,0.763888888888889,1.9713000351949952,3.9642857142857144,Chain-GBR-RR-EPSI(0.01)
2,authorship,0.7916666666666665,1.971818079255346,3.9404761904761907,Chain-GBR-RR-EPSI(0.01)
3,authorship,0.7757936507936507,1.9665021396145395,3.9166666666666665,Chain-GBR-RR-EPSI(0.01)
4,authorship,0.7857142857142857,1.9690756083861727,3.9404761904761907,Chain-GBR-RR-EPSI(0.01)
5,authorship,0.7718253968253967,1.9683887456787157,3.9404761904761907,Chain-GBR-RR-EPSI(0.01)
6,authorship,0.7996031746031745,1.9677914218696024,3.9285714285714284,Chain-GBR-RR-EPSI(0.01)
7,authorship,0.8134920634920635,1.9723703153563843,3.892857142857143,Chain-GBR-RR-EPSI(0.01)
8,authorship,0.7658730158730158,1.9665878070187703,3.9166666666666665,Chain-GBR-RR-EPSI(0.01)
9,authorship,0.7876984126984126,1.9684939586947234,3.9761904761904763,Chain-GBR-RR-EPSI(0.01)
10,authorship,0.8235294117647057,1.9681406341116816,3.8941176470588235,Chain-GBR-RR-EPSI(0.01)
11,authorship,0.7956349206349204,1.9704505746298273,3.9642857142857144,Chain-GBR-RR-EPSI(0.01)
12,authorship,0.7757936507936507,1.966680251000268,3.9404761904761907,Chain-GBR-RR-EPSI(0.01)
13,authorship,0.7916666666666665,1.96717002647281,3.9523809523809526,Chain-GBR-RR-EPSI(0.01)
14,authorship,0.7797619047619048,1.9701005332903154,3.9404761904761907,Chain-GBR-RR-EPSI(0.01)
15,authorship,0.7738095238095236,1.9660840101606383,3.9166666666666665,Chain-GBR-RR-EPSI(0.01)
16,authorship,0.7876984126984126,1.96680258662011,3.869047619047619,Chain-GBR-RR-EPSI(0.01)
17,authorship,0.7857142857142856,1.9671279525341683,3.9285714285714284,Chain-GBR-RR-EPSI(0.01)
18,authorship,0.7996031746031743,1.9770077903032215,3.9523809523809526,Chain-GBR-RR-EPSI(0.01)
