,data,tau_x_score,prediction_time,buckets_per_rank,algo,percentage
0,LR-AUTHORSHIP,0.8960784313725491,3.9456434982141926,3.611764705882353,SingleTarget-SVM,0.6
1,LR-AUTHORSHIP,0.9206349206349207,2.2095997816346755,3.6666666666666665,SingleTarget-SVM,0.6
2,LR-AUTHORSHIP,0.9246031746031746,2.2223061479013033,3.738095238095238,SingleTarget-SVM,0.6
3,LR-AUTHORSHIP,0.9067460317460319,2.276960777659551,3.761904761904762,SingleTarget-SVM,0.6
4,LR-AUTHORSHIP,0.9087301587301587,2.247271261330065,3.6547619047619047,SingleTarget-SVM,0.6
5,LR-AUTHORSHIP,0.9246031746031745,2.2408294004675837,3.7738095238095237,SingleTarget-SVM,0.6
6,LR-AUTHORSHIP,0.8749999999999998,2.2281762573907846,3.5595238095238093,SingleTarget-SVM,0.6
7,LR-AUTHORSHIP,0.9107142857142856,2.2873895271684566,3.7261904761904763,SingleTarget-SVM,0.6
8,LR-AUTHORSHIP,0.9444444444444445,2.2866372773135484,3.8095238095238093,SingleTarget-SVM,0.6
9,LR-AUTHORSHIP,0.896825396825397,2.2430281507373055,3.7142857142857144,SingleTarget-SVM,0.6
10,LR-AUTHORSHIP,0.9294117647058824,2.2890697143162773,3.764705882352941,SingleTarget-SVM,0.6
11,LR-AUTHORSHIP,0.9226190476190477,2.2473631339861426,3.7738095238095237,SingleTarget-SVM,0.6
12,LR-AUTHORSHIP,0.896825396825397,2.267659145683034,3.619047619047619,SingleTarget-SVM,0.6
13,LR-AUTHORSHIP,0.8948412698412699,2.227567341967445,3.75,SingleTarget-SVM,0.6
14,LR-AUTHORSHIP,0.9047619047619048,2.2284756375154675,3.619047619047619,SingleTarget-SVM,0.6
15,LR-AUTHORSHIP,0.9107142857142857,2.452720371750533,3.5952380952380953,SingleTarget-SVM,0.6
16,LR-AUTHORSHIP,0.9047619047619048,0.4375743742496598,3.630952380952381,SingleTarget-SVM,0.6
17,LR-AUTHORSHIP,0.9146825396825394,0.4587576026618106,3.761904761904762,SingleTarget-SVM,0.6
18,LR-AUTHORSHIP,0.9285714285714284,0.47222166722850256,3.7142857142857144,SingleTarget-SVM,0.6
19,LR-AUTHORSHIP,0.9226190476190474,0.44722931813559136,3.761904761904762,SingleTarget-SVM,0.6
20,LR-AUTHORSHIP,0.9333333333333335,0.47187906925401835,3.7411764705882353,SingleTarget-SVM,0.6
21,LR-AUTHORSHIP,0.8869047619047619,0.44590900080627377,3.6547619047619047,SingleTarget-SVM,0.6
22,LR-AUTHORSHIP,0.8968253968253967,0.48129215555624133,3.6785714285714284,SingleTarget-SVM,0.6
23,LR-AUTHORSHIP,0.8869047619047621,0.4512996388210405,3.607142857142857,SingleTarget-SVM,0.6
24,LR-AUTHORSHIP,0.9146825396825397,0.4475877723976786,3.6904761904761907,SingleTarget-SVM,0.6
25,LR-AUTHORSHIP,0.9563492063492063,0.4697518142594146,3.857142857142857,SingleTarget-SVM,0.6
26,LR-AUTHORSHIP,0.9285714285714286,0.45158794824489645,3.738095238095238,SingleTarget-SVM,0.6
27,LR-AUTHORSHIP,0.9206349206349206,0.4820636648825694,3.7023809523809526,SingleTarget-SVM,0.6
28,LR-AUTHORSHIP,0.9464285714285714,0.45749509724158577,3.7023809523809526,SingleTarget-SVM,0.6
29,LR-AUTHORSHIP,0.882936507936508,0.4760990128114105,3.6904761904761907,SingleTarget-SVM,0.6
30,LR-AUTHORSHIP,0.8921568627450982,0.4745948124453011,3.7176470588235295,SingleTarget-SVM,0.6
31,LR-AUTHORSHIP,0.9226190476190477,0.4691726025675324,3.7261904761904763,SingleTarget-SVM,0.6
32,LR-AUTHORSHIP,0.9027777777777779,0.48858206782484737,3.6904761904761907,SingleTarget-SVM,0.6
33,LR-AUTHORSHIP,0.9107142857142857,0.4650844697471484,3.738095238095238,SingleTarget-SVM,0.6
34,LR-AUTHORSHIP,0.9126984126984128,0.4728361291187951,3.738095238095238,SingleTarget-SVM,0.6
35,LR-AUTHORSHIP,0.9305555555555556,0.47639034520013707,3.7023809523809526,SingleTarget-SVM,0.6
36,LR-AUTHORSHIP,0.9107142857142856,0.4674648692682036,3.6547619047619047,SingleTarget-SVM,0.6
37,LR-AUTHORSHIP,0.9246031746031746,0.47939282743907785,3.7738095238095237,SingleTarget-SVM,0.6
38,LR-AUTHORSHIP,0.8849206349206349,0.4617024485531653,3.619047619047619,SingleTarget-SVM,0.6
39,LR-AUTHORSHIP,0.9305555555555555,0.4726279297714439,3.6904761904761907,SingleTarget-SVM,0.6
40,LR-AUTHORSHIP,0.9058823529411765,0.4513870024712841,3.7176470588235295,SingleTarget-SVM,0.6
41,LR-AUTHORSHIP,0.9007936507936508,0.4632577641012373,3.6547619047619047,SingleTarget-SVM,0.6
42,LR-AUTHORSHIP,0.8948412698412699,0.4697159130794517,3.630952380952381,SingleTarget-SVM,0.6
43,LR-AUTHORSHIP,0.9027777777777777,0.43733603784734226,3.6547619047619047,SingleTarget-SVM,0.6
44,LR-AUTHORSHIP,0.9146825396825397,0.48626745007245514,3.738095238095238,SingleTarget-SVM,0.6
45,LR-AUTHORSHIP,0.9047619047619048,0.4636581208174123,3.6785714285714284,SingleTarget-SVM,0.6
46,LR-AUTHORSHIP,0.9464285714285714,0.4649739315272529,3.9047619047619047,SingleTarget-SVM,0.6
47,LR-AUTHORSHIP,0.9087301587301587,0.4686040738192526,3.6666666666666665,SingleTarget-SVM,0.6
48,LR-AUTHORSHIP,0.8948412698412699,0.48430888903670344,3.5952380952380953,SingleTarget-SVM,0.6
49,LR-AUTHORSHIP,0.9365079365079364,0.47973891753743897,3.75,SingleTarget-SVM,0.6
50,LR-GLASS,0.8848484848484848,0.395729105576077,5.454545454545454,SingleTarget-SVM,0.6
51,LR-GLASS,0.790909090909091,0.38486799555167645,5.045454545454546,SingleTarget-SVM,0.6
52,LR-GLASS,0.8454545454545456,0.3927220862137356,5.454545454545454,SingleTarget-SVM,0.6
53,LR-GLASS,0.784848484848485,0.385396477669433,5.181818181818182,SingleTarget-SVM,0.6
54,LR-GLASS,0.8380952380952381,0.3749464148382028,5.476190476190476,SingleTarget-SVM,0.6
55,LR-GLASS,0.8984126984126984,0.3918579334402247,5.428571428571429,SingleTarget-SVM,0.6
56,LR-GLASS,0.6825396825396828,0.38308054244500983,4.904761904761905,SingleTarget-SVM,0.6
57,LR-GLASS,0.819047619047619,0.3986732985791956,5.0,SingleTarget-SVM,0.6
58,LR-GLASS,0.8158730158730159,0.37925638425741015,5.285714285714286,SingleTarget-SVM,0.6
59,LR-GLASS,0.803174603174603,0.40536865813726236,4.857142857142857,SingleTarget-SVM,0.6
60,LR-GLASS,0.7333333333333333,0.38211008361460674,4.818181818181818,SingleTarget-SVM,0.6
61,LR-GLASS,0.8393939393939395,0.3857301764185809,5.5,SingleTarget-SVM,0.6
62,LR-GLASS,0.8515151515151514,0.375178538831844,5.454545454545454,SingleTarget-SVM,0.6
63,LR-GLASS,0.881818181818182,0.38055620741229473,5.363636363636363,SingleTarget-SVM,0.6
64,LR-GLASS,0.8412698412698413,0.37152306523276574,5.285714285714286,SingleTarget-SVM,0.6
65,LR-GLASS,0.8793650793650795,0.3811066989701104,5.333333333333333,SingleTarget-SVM,0.6
66,LR-GLASS,0.7428571428571429,0.3674298967150088,4.761904761904762,SingleTarget-SVM,0.6
67,LR-GLASS,0.7841269841269842,0.36633210069543076,5.190476190476191,SingleTarget-SVM,0.6
68,LR-GLASS,0.784126984126984,0.3824409366164099,5.095238095238095,SingleTarget-SVM,0.6
69,LR-GLASS,0.7682539682539682,0.3835559333395173,5.190476190476191,SingleTarget-SVM,0.6
70,LR-GLASS,0.8030303030303031,0.3819964724968042,5.2272727272727275,SingleTarget-SVM,0.6
71,LR-GLASS,0.7848484848484848,0.3619854306460371,5.5,SingleTarget-SVM,0.6
72,LR-GLASS,0.7909090909090909,0.34634743538826124,5.2727272727272725,SingleTarget-SVM,0.6
73,LR-GLASS,0.8969696969696972,0.3609539014887722,5.363636363636363,SingleTarget-SVM,0.6
74,LR-GLASS,0.7968253968253969,0.3349809248301467,5.095238095238095,SingleTarget-SVM,0.6
75,LR-GLASS,0.8063492063492064,0.3442798803298719,5.190476190476191,SingleTarget-SVM,0.6
76,LR-GLASS,0.8666666666666668,0.36115316833713235,5.285714285714286,SingleTarget-SVM,0.6
77,LR-GLASS,0.7428571428571429,0.36051471121160833,5.095238095238095,SingleTarget-SVM,0.6
78,LR-GLASS,0.8412698412698413,0.366808225098538,4.904761904761905,SingleTarget-SVM,0.6
79,LR-GLASS,0.8222222222222222,0.346946531903603,5.142857142857143,SingleTarget-SVM,0.6
80,LR-GLASS,0.7303030303030303,0.35407403463126896,5.090909090909091,SingleTarget-SVM,0.6
81,LR-GLASS,0.7787878787878788,0.35177069804078537,4.954545454545454,SingleTarget-SVM,0.6
82,LR-GLASS,0.8242424242424242,0.335231230645409,5.545454545454546,SingleTarget-SVM,0.6
83,LR-GLASS,0.8363636363636364,0.34885685746437844,5.2272727272727275,SingleTarget-SVM,0.6
84,LR-GLASS,0.8793650793650792,0.35271470199009824,5.380952380952381,SingleTarget-SVM,0.6
85,LR-GLASS,0.9111111111111111,0.34526512421617106,5.619047619047619,SingleTarget-SVM,0.6
86,LR-GLASS,0.819047619047619,0.33947129186414793,5.238095238095238,SingleTarget-SVM,0.6
87,LR-GLASS,0.819047619047619,0.36763159684652674,5.095238095238095,SingleTarget-SVM,0.6
88,LR-GLASS,0.838095238095238,0.35067537124809783,5.095238095238095,SingleTarget-SVM,0.6
89,LR-GLASS,0.7492063492063492,0.35953961395094275,4.904761904761905,SingleTarget-SVM,0.6
90,LR-GLASS,0.7878787878787878,0.34233887596942053,5.2727272727272725,SingleTarget-SVM,0.6
91,LR-GLASS,0.8090909090909091,0.34566730826039305,5.318181818181818,SingleTarget-SVM,0.6
92,LR-GLASS,0.8666666666666667,0.380178581721805,5.636363636363637,SingleTarget-SVM,0.6
93,LR-GLASS,0.7909090909090911,0.3683303680121842,5.136363636363637,SingleTarget-SVM,0.6
94,LR-GLASS,0.7936507936507937,0.36617264780433867,5.333333333333333,SingleTarget-SVM,0.6
95,LR-GLASS,0.7873015873015872,0.38080864092086225,5.0476190476190474,SingleTarget-SVM,0.6
96,LR-GLASS,0.8158730158730159,0.3720486137590181,5.142857142857143,SingleTarget-SVM,0.6
97,LR-GLASS,0.8444444444444443,0.36447542166804436,5.380952380952381,SingleTarget-SVM,0.6
98,LR-GLASS,0.8539682539682542,0.35984285320116544,5.238095238095238,SingleTarget-SVM,0.6
99,LR-GLASS,0.8476190476190475,0.3740173725911384,5.333333333333333,SingleTarget-SVM,0.6
100,LR-IRIS,0.8888888888888888,0.2900267660062009,2.933333333333333,SingleTarget-SVM,0.6
101,LR-IRIS,1.0,0.28331557140406527,3.0,SingleTarget-SVM,0.6
102,LR-IRIS,0.9555555555555555,0.28146494808403466,2.8666666666666667,SingleTarget-SVM,0.6
103,LR-IRIS,0.9333333333333333,0.2728249090533864,2.8,SingleTarget-SVM,0.6
104,LR-IRIS,0.911111111111111,0.27385745379652954,2.7333333333333334,SingleTarget-SVM,0.6
105,LR-IRIS,0.9333333333333332,0.28810881971926217,2.933333333333333,SingleTarget-SVM,0.6
106,LR-IRIS,0.9333333333333332,0.28012051513581826,2.8,SingleTarget-SVM,0.6
