test_score,time
0.3183150183150183,4.26261822899687
0.3172161172161172,4.096524010004942
0.3732600732600732,3.663957379991189
0.3238095238095238,3.7295177479973063
0.3531135531135531,3.7828300139808557
0.3413919413919414,3.9251676829881026
0.3479853479853479,3.7843587129900707
0.3908424908424908,4.064416423003422
0.2934065934065933,3.990947008016519
0.3630036630036631,3.6202124499832276
0.3468864468864469,4.0235495469823945
0.3417582417582417,3.8536408030195157
0.3677655677655678,3.8837372160051005
0.3307692307692307,3.7446124929992943
0.3388278388278388,3.6459400099993236
0.3827838827838828,3.6337079340009946
0.3597069597069596,4.032826092006873
0.3421245421245421,3.5756083879969087
0.3578754578754579,3.902955148980253
0.3263736263736264,3.7114839899877556
0.3161172161172161,3.7334209389809985
0.4128205128205128,3.885609618999297
0.3065934065934065,3.906347550015198
0.3538461538461538,3.789031168998918
0.3124542124542124,4.169868548982776
0.3622710622710623,3.818643266014987
0.3091575091575091,3.77102830199874
0.2963369963369963,3.696548525011169
0.3813186813186813,3.658378263004124
0.3318681318681318,3.7802275480062217
0.3274725274725275,3.7363638840033673
0.345054945054945,3.7123594330041687
0.4007326007326007,3.9503231650160178
0.3172161172161172,3.6469629319908563
0.4168498168498168,4.2049344750121245
0.3527472527472526,3.967651915998431
0.2783882783882784,3.8677431189862554
0.3362637362637362,3.6629950709757404
0.3439560439560439,3.5623353400151245
0.3688644688644688,3.9276593280083034
0.3065934065934066,4.010214617999738
0.4095238095238095,4.10161972598871
0.3919413919413919,3.685435903986218
0.3157509157509157,4.05651146901073
0.3274725274725275,3.52873679201002
0.341025641025641,3.6979289420123678
0.3084249084249084,3.6718318710045432
0.3267399267399267,3.943396466987905
0.3549450549450549,3.973521035979503
0.3388278388278388,4.298206303996268
