,data,tau_x_score,prediction_time,buckets_per_rank,algo,sigma-factor
0,PLR-AUTHORSHIP,0.8196078431372548,1.592527150119479,3.223529411764706,Chain-RFR-PI,3.0
1,PLR-AUTHORSHIP,0.765873015873016,1.5522272123686591,3.392857142857143,Chain-RFR-PI,3.0
2,PLR-AUTHORSHIP,0.8293650793650793,1.5570983989145797,3.488095238095238,Chain-RFR-PI,3.0
3,PLR-AUTHORSHIP,0.8253968253968255,1.529130075284256,3.4404761904761907,Chain-RFR-PI,3.0
4,PLR-AUTHORSHIP,0.8075396825396827,1.5130457193673357,3.2261904761904763,Chain-RFR-PI,3.0
5,PLR-AUTHORSHIP,0.8075396825396824,1.5303587357216404,3.3333333333333335,Chain-RFR-PI,3.0
6,PLR-AUTHORSHIP,0.8650793650793651,1.5397592580949528,3.261904761904762,Chain-RFR-PI,3.0
7,PLR-AUTHORSHIP,0.8194444444444445,1.542855550591239,3.452380952380953,Chain-RFR-PI,3.0
8,PLR-AUTHORSHIP,0.7718253968253967,1.5321891547913224,3.4761904761904763,Chain-RFR-PI,3.0
9,PLR-AUTHORSHIP,0.8293650793650793,1.5541460787371055,3.2142857142857144,Chain-RFR-PI,3.0
10,PLR-AUTHORSHIP,0.8215686274509805,1.5415159762093935,3.3294117647058825,Chain-RFR-PI,3.0
11,PLR-AUTHORSHIP,0.8015873015873014,1.5313229329088949,3.4761904761904763,Chain-RFR-PI,3.0
12,PLR-AUTHORSHIP,0.8035714285714286,1.5455597306435969,3.4285714285714284,Chain-RFR-PI,3.0
13,PLR-AUTHORSHIP,0.8214285714285714,1.7380147217295838,3.3214285714285716,Chain-RFR-PI,3.0
14,PLR-AUTHORSHIP,0.8115079365079367,1.5470797836392811,3.380952380952381,Chain-RFR-PI,3.0
15,PLR-AUTHORSHIP,0.8333333333333334,1.5763838336253793,3.1904761904761907,Chain-RFR-PI,3.0
16,PLR-AUTHORSHIP,0.7976190476190477,1.7471021638789952,3.2738095238095237,Chain-RFR-PI,3.0
17,PLR-AUTHORSHIP,0.8293650793650796,1.5418851536988645,3.4285714285714284,Chain-RFR-PI,3.0
18,PLR-AUTHORSHIP,0.8154761904761907,1.5585614473089506,3.4047619047619047,Chain-RFR-PI,3.0
19,PLR-AUTHORSHIP,0.8015873015873017,1.5319682849368546,3.2857142857142856,Chain-RFR-PI,3.0
20,PLR-AUTHORSHIP,0.8254901960784314,1.5394649837105387,3.388235294117647,Chain-RFR-PI,3.0
21,PLR-AUTHORSHIP,0.8055555555555556,1.4981253826733334,3.142857142857143,Chain-RFR-PI,3.0
22,PLR-AUTHORSHIP,0.8154761904761905,1.5376071445079058,3.3214285714285716,Chain-RFR-PI,3.0
23,PLR-AUTHORSHIP,0.7976190476190477,1.5264855986882662,3.3333333333333335,Chain-RFR-PI,3.0
24,PLR-AUTHORSHIP,0.8194444444444444,1.5470157591459144,3.4642857142857144,Chain-RFR-PI,3.0
25,PLR-AUTHORSHIP,0.8194444444444445,1.6656770185291805,3.3452380952380953,Chain-RFR-PI,3.0
26,PLR-AUTHORSHIP,0.8035714285714286,1.5588839164935244,3.357142857142857,Chain-RFR-PI,3.0
27,PLR-AUTHORSHIP,0.8154761904761907,1.5944461379583152,3.261904761904762,Chain-RFR-PI,3.0
28,PLR-AUTHORSHIP,0.8273809523809523,1.5721060771875086,3.4404761904761907,Chain-RFR-PI,3.0
29,PLR-AUTHORSHIP,0.8015873015873018,1.5391384684050815,3.3333333333333335,Chain-RFR-PI,3.0
