,data,tau_x_score,prediction_time,buckets_per_rank,algo
0,authorship,0.38431372549019605,1.988719316285748,1.5176470588235293,Chain-GBR-PI
1,authorship,0.3492063492063492,1.9857332781620618,1.4285714285714286,Chain-GBR-PI
2,authorship,0.28968253968253965,1.9848376298844561,1.3333333333333333,Chain-GBR-PI
3,authorship,0.29563492063492064,1.9808986054219486,1.3214285714285714,Chain-GBR-PI
4,authorship,0.34325396825396826,1.9985269362676472,1.4404761904761905,Chain-GBR-PI
5,authorship,0.3174603174603175,1.9828140217989974,1.4523809523809523,Chain-GBR-PI
6,authorship,0.29761904761904767,1.978927695751464,1.3095238095238095,Chain-GBR-PI
7,authorship,0.2896825396825397,1.9819700580501542,1.3452380952380953,Chain-GBR-PI
8,authorship,0.3095238095238096,1.9854989468701922,1.3333333333333333,Chain-GBR-PI
9,authorship,0.31547619047619047,1.9835642154914201,1.380952380952381,Chain-GBR-PI
10,authorship,0.29215686274509806,1.9816816820651644,1.3411764705882352,Chain-GBR-PI
11,authorship,0.32341269841269843,1.981349023777322,1.3571428571428572,Chain-GBR-PI
12,authorship,0.375,1.9819622218934836,1.4761904761904763,Chain-GBR-PI
13,authorship,0.32142857142857145,1.9843512922282516,1.4285714285714286,Chain-GBR-PI
14,authorship,0.32142857142857145,1.9861996178736354,1.3571428571428572,Chain-GBR-PI
15,authorship,0.3313492063492064,1.9790316114214643,1.369047619047619,Chain-GBR-PI
16,authorship,0.34920634920634924,1.9802668489306974,1.4761904761904763,Chain-GBR-PI
17,authorship,0.32341269841269843,1.9809616982720273,1.5,Chain-GBR-PI
18,authorship,0.33333333333333337,1.9802129789615694,1.4285714285714286,Chain-GBR-PI
19,authorship,0.3293650793650794,1.9833076382663635,1.3452380952380953,Chain-GBR-PI
20,authorship,0.36470588235294116,1.9798585247395142,1.4588235294117646,Chain-GBR-PI
21,authorship,0.3333333333333333,1.9835022384737269,1.4404761904761905,Chain-GBR-PI
22,authorship,0.35714285714285715,1.9852670749883798,1.5476190476190477,Chain-GBR-PI
23,authorship,0.30555555555555564,1.9821747985412388,1.369047619047619,Chain-GBR-PI
24,authorship,0.3015873015873016,1.9823209397013641,1.2976190476190477,Chain-GBR-PI
25,authorship,0.3174603174603175,1.9804900969152164,1.3452380952380953,Chain-GBR-PI
26,authorship,0.32936507936507936,1.9824084453086768,1.369047619047619,Chain-GBR-PI
27,authorship,0.3134920634920635,1.9797705121998905,1.4523809523809523,Chain-GBR-PI
28,authorship,0.2797619047619048,1.9820599685726046,1.2976190476190477,Chain-GBR-PI
29,authorship,0.3630952380952381,1.9868180022300073,1.4523809523809523,Chain-GBR-PI
30,authorship,0.3999999999999999,1.9817775283866617,1.4352941176470588,Chain-GBR-PI
31,authorship,0.35714285714285715,1.9923207126431133,1.4285714285714286,Chain-GBR-PI
32,authorship,0.3392857142857143,1.9789546460231182,1.4047619047619047,Chain-GBR-PI
33,authorship,0.2936507936507937,1.9828870061023458,1.3928571428571428,Chain-GBR-PI
34,authorship,0.31349206349206354,1.9792982314527974,1.4404761904761905,Chain-GBR-PI
35,authorship,0.29563492063492064,1.982404108405365,1.4285714285714286,Chain-GBR-PI
36,authorship,0.2976190476190476,1.9805827892416898,1.380952380952381,Chain-GBR-PI
37,authorship,0.29365079365079366,1.9819185624118856,1.3928571428571428,Chain-GBR-PI
38,authorship,0.3611111111111111,1.978408148742864,1.3928571428571428,Chain-GBR-PI
39,authorship,0.34325396825396826,1.9794753898429898,1.4880952380952381,Chain-GBR-PI
40,authorship,0.28627450980392155,1.9786150436674523,1.3176470588235294,Chain-GBR-PI
41,authorship,0.35119047619047616,1.979511937578422,1.4166666666666667,Chain-GBR-PI
42,authorship,0.3373015873015873,1.976852939398501,1.4404761904761905,Chain-GBR-PI
43,authorship,0.32936507936507936,1.9809759733598133,1.4761904761904763,Chain-GBR-PI
44,authorship,0.34920634920634913,1.9788199258662782,1.4047619047619047,Chain-GBR-PI
45,authorship,0.3134920634920635,1.977334567302058,1.3571428571428572,Chain-GBR-PI
46,authorship,0.31349206349206354,1.9789738586042618,1.3452380952380953,Chain-GBR-PI
47,authorship,0.34523809523809523,1.9843428262255123,1.4880952380952381,Chain-GBR-PI
