test_score,time
0.5794681508967224,9.839793503997498
0.5741084312512883,10.054018930000895
0.5978148835291691,9.85045765900577
0.5137085137085137,9.872303263000502
0.5693671407957122,9.976078531995881
0.5794681508967223,9.787460219995408
0.5378272521129664,10.055905123001141
0.5563801278086992,9.819208657005221
0.5462791177076891,9.986533331997636
0.5588538445681305,9.760226204001812
0.567511853226139,9.763622999998915
0.5543186971758401,10.008605699993497
0.5415378272521129,9.781517706003799
0.5530818387961245,9.971268777997466
0.5786435786435786,9.789454531994124
0.5757575757575758,9.842312652006513
0.5518449804164088,9.996002813000814
0.5720470006184292,9.790069064998535
0.5617398474541332,9.986925458993937
0.5572047000618429,9.796153447001416
0.5600907029478457,9.807476362999296
0.5419501133786847,10.085719989001518
0.5551432694289837,9.811477417002605
0.5326736755308183,10.01455559200258
0.5462791177076891,9.936443867001799
0.5458668315811172,9.844211142997667
0.5435992578849722,9.960599783997168
0.5390641104926819,9.828746787003183
0.5392702535559678,9.995869354999742
0.5769944341372912,10.005799922000733
0.5860647289218717,10.021840128996699
0.5697794269222841,9.799707486999978
0.5163883735312307,9.784738777001623
0.5530818387961245,9.946626477001697
0.5623582766439909,9.781365454997285
0.5629767058338486,10.051305856999535
0.5728715728715729,9.808562516001981
0.5396825396825395,9.858276532999298
0.5495774067202639,10.022605229998588
0.551844980416409,9.854146512996518
0.5203050917336631,10.027268835998253
0.5460729746444032,9.816702261996397
0.5743145743145744,9.836752774004708
0.5522572665429809,9.976634067999841
0.5605029890744176,9.829973997002527
0.5444238301381158,9.991412859002594
0.5600907029478458,9.770198729995172
0.5703978561121418,9.798197194002569
0.5481344052772623,9.940140938997498
0.5495774067202638,9.811096197001461
