,data,tau_x_score,prediction_time,buckets_per_rank,algo,percentage
0,authorship,0.6176470588235292,1.95170946223864,2.623529411764706,Chain-GBR-RR-EPSI(0.14),0.4
1,authorship,0.6091269841269841,1.9499437671386812,2.6904761904761907,Chain-GBR-RR-EPSI(0.14),0.4
2,authorship,0.5952380952380953,1.9503221344202,2.6666666666666665,Chain-GBR-RR-EPSI(0.14),0.4
3,authorship,0.6111111111111112,1.951209572548796,2.630952380952381,Chain-GBR-RR-EPSI(0.14),0.4
4,authorship,0.5615079365079365,1.951061953909579,2.630952380952381,Chain-GBR-RR-EPSI(0.14),0.4
5,authorship,0.619047619047619,1.9510093182739627,2.630952380952381,Chain-GBR-RR-EPSI(0.14),0.4
6,authorship,0.5753968253968254,1.9511621352396311,2.5833333333333335,Chain-GBR-RR-EPSI(0.14),0.4
7,authorship,0.5357142857142857,1.9503441160492678,2.6785714285714284,Chain-GBR-RR-EPSI(0.14),0.4
8,authorship,0.5873015873015872,1.951101636765697,2.5238095238095237,Chain-GBR-RR-EPSI(0.14),0.4
9,authorship,0.5833333333333334,1.9517712875753406,2.5952380952380953,Chain-GBR-RR-EPSI(0.14),0.4
10,authorship,0.6431372549019607,1.9475299188957176,2.6588235294117646,Chain-GBR-RR-EPSI(0.14),0.4
11,authorship,0.6091269841269841,1.952234551483489,2.7142857142857144,Chain-GBR-RR-EPSI(0.14),0.4
12,authorship,0.632936507936508,1.9495680144583338,2.511904761904762,Chain-GBR-RR-EPSI(0.14),0.4
13,authorship,0.6051587301587301,1.9512122365330116,2.630952380952381,Chain-GBR-RR-EPSI(0.14),0.4
14,authorship,0.5833333333333333,1.9546759782656695,2.642857142857143,Chain-GBR-RR-EPSI(0.14),0.4
15,authorship,0.5694444444444444,1.951850363886569,2.6904761904761907,Chain-GBR-RR-EPSI(0.14),0.4
16,authorship,0.5773809523809523,1.9503347215277491,2.511904761904762,Chain-GBR-RR-EPSI(0.14),0.4
17,authorship,0.5753968253968255,1.9502509084734687,2.5595238095238093,Chain-GBR-RR-EPSI(0.14),0.4
18,authorship,0.5912698412698413,1.9497820834651471,2.7142857142857144,Chain-GBR-RR-EPSI(0.14),0.4
19,authorship,0.6130952380952381,1.9509370943218054,2.5952380952380953,Chain-GBR-RR-EPSI(0.14),0.4
20,authorship,0.6647058823529411,1.9452391274566878,2.6470588235294117,Chain-GBR-RR-EPSI(0.14),0.4
21,authorship,0.6130952380952381,1.9463705803391425,2.5476190476190474,Chain-GBR-RR-EPSI(0.14),0.4
22,authorship,0.5694444444444444,1.949548805490599,2.619047619047619,Chain-GBR-RR-EPSI(0.14),0.4
23,authorship,0.6111111111111112,1.9489781917728806,2.607142857142857,Chain-GBR-RR-EPSI(0.14),0.4
24,authorship,0.6587301587301587,1.9493835343529478,2.642857142857143,Chain-GBR-RR-EPSI(0.14),0.4
25,authorship,0.615079365079365,1.9544411011839662,2.5952380952380953,Chain-GBR-RR-EPSI(0.14),0.4
26,authorship,0.6091269841269841,1.9501101874006799,2.5714285714285716,Chain-GBR-RR-EPSI(0.14),0.4
27,authorship,0.6369047619047619,1.9493825099247262,2.6547619047619047,Chain-GBR-RR-EPSI(0.14),0.4
28,authorship,0.5873015873015873,1.9506297313959424,2.5952380952380953,Chain-GBR-RR-EPSI(0.14),0.4
29,authorship,0.5773809523809523,1.9495282934620082,2.5238095238095237,Chain-GBR-RR-EPSI(0.14),0.4
30,authorship,0.6019607843137254,1.9493996465591878,2.611764705882353,Chain-GBR-RR-EPSI(0.14),0.4
31,authorship,0.6448412698412698,1.9580920752075757,2.5476190476190474,Chain-GBR-RR-EPSI(0.14),0.4
32,authorship,0.5833333333333334,1.9475838392765323,2.5357142857142856,Chain-GBR-RR-EPSI(0.14),0.4
33,authorship,0.617063492063492,1.9524950197113544,2.6666666666666665,Chain-GBR-RR-EPSI(0.14),0.4
34,authorship,0.611111111111111,1.948219265379453,2.630952380952381,Chain-GBR-RR-EPSI(0.14),0.4
35,authorship,0.5773809523809523,1.9527671750644169,2.642857142857143,Chain-GBR-RR-EPSI(0.14),0.4
36,authorship,0.6031746031746031,1.9511046007319865,2.630952380952381,Chain-GBR-RR-EPSI(0.14),0.4
37,authorship,0.5753968253968255,1.9529314020178532,2.642857142857143,Chain-GBR-RR-EPSI(0.14),0.4
38,authorship,0.6031746031746033,1.9502184344320763,2.5833333333333335,Chain-GBR-RR-EPSI(0.14),0.4
39,authorship,0.6091269841269841,1.9512579152939464,2.5952380952380953,Chain-GBR-RR-EPSI(0.14),0.4
40,authorship,0.6215686274509803,1.9485436133174614,2.6,Chain-GBR-RR-EPSI(0.14),0.4
41,authorship,0.6011904761904762,1.9546233586012587,2.6547619047619047,Chain-GBR-RR-EPSI(0.14),0.4
42,authorship,0.5853174603174602,1.9468255196620046,2.630952380952381,Chain-GBR-RR-EPSI(0.14),0.4
43,authorship,0.6091269841269842,1.9498812763852416,2.6904761904761907,Chain-GBR-RR-EPSI(0.14),0.4
44,authorship,0.6130952380952381,1.9511902472584322,2.642857142857143,Chain-GBR-RR-EPSI(0.14),0.4
45,authorship,0.615079365079365,1.9486473816471832,2.7023809523809526,Chain-GBR-RR-EPSI(0.14),0.4
46,authorship,0.5992063492063492,1.9496415383337198,2.6666666666666665,Chain-GBR-RR-EPSI(0.14),0.4
47,authorship,0.5476190476190477,1.9526580786186594,2.5952380952380953,Chain-GBR-RR-EPSI(0.14),0.4
48,authorship,0.5734126984126985,1.9506793580670199,2.5714285714285716,Chain-GBR-RR-EPSI(0.14),0.4
49,authorship,0.6170634920634922,1.9506913743599479,2.7023809523809526,Chain-GBR-RR-EPSI(0.14),0.4
50,blocks,0.8872262773722628,2.5883308480551137,2.1624087591240877,Chain-GBR-RR-EPSI(0.14),0.4
51,blocks,0.9158759124087592,2.583338158662864,2.158759124087591,Chain-GBR-RR-EPSI(0.14),0.4
52,blocks,0.9051188299817186,2.59097149906996,2.149908592321755,Chain-GBR-RR-EPSI(0.14),0.4
53,blocks,0.9126142595978063,2.5924727751707737,2.1243144424131626,Chain-GBR-RR-EPSI(0.14),0.4
54,blocks,0.8970749542961609,2.5885361511873612,2.162705667276051,Chain-GBR-RR-EPSI(0.14),0.4
55,blocks,0.8892138939670932,2.5859564451082533,2.179159049360146,Chain-GBR-RR-EPSI(0.14),0.4
56,blocks,0.8959780621572212,2.5931096237910243,2.1316270566727606,Chain-GBR-RR-EPSI(0.14),0.4
57,blocks,0.9,2.588217929773711,2.1279707495429614,Chain-GBR-RR-EPSI(0.14),0.4
58,blocks,0.9129798903107862,2.5869401593389867,2.1389396709323583,Chain-GBR-RR-EPSI(0.14),0.4
59,blocks,0.913528336380256,2.5893729574951143,2.1444241316270567,Chain-GBR-RR-EPSI(0.14),0.4
60,blocks,0.8961678832116787,2.5853390236091722,2.153284671532847,Chain-GBR-RR-EPSI(0.14),0.4
61,blocks,0.9014598540145985,2.5863874527995034,2.1350364963503647,Chain-GBR-RR-EPSI(0.14),0.4
62,blocks,0.9175502742230347,2.5930993604155534,2.117001828153565,Chain-GBR-RR-EPSI(0.14),0.4
63,blocks,0.9062157221206583,2.5922551635615103,2.162705667276051,Chain-GBR-RR-EPSI(0.14),0.4
64,blocks,0.9127970749542962,2.5948739227574973,2.1352833638025595,Chain-GBR-RR-EPSI(0.14),0.4
65,blocks,0.9104204753199269,2.5935343095853436,2.1572212065813527,Chain-GBR-RR-EPSI(0.14),0.4
66,blocks,0.9080438756855577,2.5915866589802037,2.1316270566727606,Chain-GBR-RR-EPSI(0.14),0.4
67,blocks,0.8965265082266911,2.589553855783517,2.153564899451554,Chain-GBR-RR-EPSI(0.14),0.4
68,blocks,0.8890310786106033,2.589333532591093,2.1572212065813527,Chain-GBR-RR-EPSI(0.14),0.4
69,blocks,0.8948811700182815,2.5921985180532543,2.1480804387568555,Chain-GBR-RR-EPSI(0.14),0.4
70,blocks,0.8996350364963503,2.588054046382713,2.156934306569343,Chain-GBR-RR-EPSI(0.14),0.4
71,blocks,0.9116788321167884,2.584553237407702,2.1496350364963503,Chain-GBR-RR-EPSI(0.14),0.4
72,blocks,0.8961608775137112,2.5923182150357724,2.1846435100548445,Chain-GBR-RR-EPSI(0.14),0.4
73,blocks,0.9005484460694699,2.589912752006477,2.1572212065813527,Chain-GBR-RR-EPSI(0.14),0.4
74,blocks,0.8921389396709324,2.5899932036573987,2.1389396709323583,Chain-GBR-RR-EPSI(0.14),0.4
75,blocks,0.9089579524680073,2.5967790897558647,2.1553930530164536,Chain-GBR-RR-EPSI(0.14),0.4
76,blocks,0.9100548446069469,2.5893753632889087,2.1517367458866543,Chain-GBR-RR-EPSI(0.14),0.4
77,blocks,0.9190127970749544,2.5904557709020946,2.1608775137111516,Chain-GBR-RR-EPSI(0.14),0.4
78,blocks,0.9115173674588665,2.591066592932549,2.0987202925045705,Chain-GBR-RR-EPSI(0.14),0.4
79,blocks,0.8873857404021938,2.5920788217187636,2.1718464351005484,Chain-GBR-RR-EPSI(0.14),0.4
80,blocks,0.9083941605839416,2.5885915724574464,2.125912408759124,Chain-GBR-RR-EPSI(0.14),0.4
81,blocks,0.9029197080291971,2.5842308513348575,2.144160583941606,Chain-GBR-RR-EPSI(0.14),0.4
82,blocks,0.9040219378427788,2.588844683638766,2.1517367458866543,Chain-GBR-RR-EPSI(0.14),0.4
83,blocks,0.8981718464351006,2.590915316060113,2.1480804387568555,Chain-GBR-RR-EPSI(0.14),0.4
84,blocks,0.9065813528336379,2.593382572818847,2.1243144424131626,Chain-GBR-RR-EPSI(0.14),0.4
85,blocks,0.9009140767824497,2.587168144710111,2.149908592321755,Chain-GBR-RR-EPSI(0.14),0.4
86,blocks,0.9049360146252285,2.586406141540627,2.162705667276051,Chain-GBR-RR-EPSI(0.14),0.4
87,blocks,0.8910420475319927,2.587318808533428,2.173674588665448,Chain-GBR-RR-EPSI(0.14),0.4
88,blocks,0.9120658135283364,2.585388491890416,2.1243144424131626,Chain-GBR-RR-EPSI(0.14),0.4
89,blocks,0.8925045703839123,2.589395396419697,2.1480804387568555,Chain-GBR-RR-EPSI(0.14),0.4
90,blocks,0.9153284671532846,2.5880338088975168,2.1551094890510947,Chain-GBR-RR-EPSI(0.14),0.4
91,blocks,0.8925182481751825,2.5870836677620215,2.1605839416058394,Chain-GBR-RR-EPSI(0.14),0.4
92,blocks,0.8897623400365631,2.5988928973717615,2.1681901279707496,Chain-GBR-RR-EPSI(0.14),0.4
93,blocks,0.9082266910420476,2.5909328906775038,2.1279707495429614,Chain-GBR-RR-EPSI(0.14),0.4
94,blocks,0.9,2.588807069095767,2.1517367458866543,Chain-GBR-RR-EPSI(0.14),0.4
95,blocks,0.906946983546618,2.590664116785621,2.118829981718464,Chain-GBR-RR-EPSI(0.14),0.4
96,blocks,0.9040219378427788,2.592199578350019,2.1572212065813527,Chain-GBR-RR-EPSI(0.14),0.4
97,blocks,0.896709323583181,2.589458414611338,2.149908592321755,Chain-GBR-RR-EPSI(0.14),0.4
98,blocks,0.8956124314442413,2.5922712529774317,2.177330895795247,Chain-GBR-RR-EPSI(0.14),0.4
99,blocks,0.916453382084095,2.58814133829522,2.140767824497258,Chain-GBR-RR-EPSI(0.14),0.4
100,breast,0.4303030303030303,0.6877998320763521,2.3636363636363638,Chain-GBR-RR-EPSI(0.14),0.4
101,breast,0.2727272727272727,0.6860987232176978,2.272727272727273,Chain-GBR-RR-EPSI(0.14),0.4
102,breast,0.509090909090909,0.686645420148632,2.5454545454545454,Chain-GBR-RR-EPSI(0.14),0.4
103,breast,0.5636363636363636,0.6851142430253082,2.4545454545454546,Chain-GBR-RR-EPSI(0.14),0.4
104,breast,0.44242424242424244,0.6848612771987593,2.272727272727273,Chain-GBR-RR-EPSI(0.14),0.4
105,breast,0.3333333333333333,0.6848437712359563,2.272727272727273,Chain-GBR-RR-EPSI(0.14),0.4
106,breast,0.3666666666666667,0.687347538733838,2.6,Chain-GBR-RR-EPSI(0.14),0.4
107,breast,0.25333333333333335,0.6889765743490287,2.3,Chain-GBR-RR-EPSI(0.14),0.4
108,breast,0.4600000000000001,0.6869547321326532,2.4,Chain-GBR-RR-EPSI(0.14),0.4
109,breast,0.5666666666666667,0.6866657032433869,2.4,Chain-GBR-RR-EPSI(0.14),0.4
110,breast,0.25454545454545463,0.684395509190827,2.1818181818181817,Chain-GBR-RR-EPSI(0.14),0.4
111,breast,0.4,0.6855399514334184,2.0,Chain-GBR-RR-EPSI(0.14),0.4
112,breast,0.3696969696969697,0.6851941615410052,2.4545454545454546,Chain-GBR-RR-EPSI(0.14),0.4
113,breast,0.44242424242424244,0.6848730904290969,2.272727272727273,Chain-GBR-RR-EPSI(0.14),0.4
114,breast,0.3575757575757576,0.6849351998540558,2.3636363636363638,Chain-GBR-RR-EPSI(0.14),0.4
115,breast,0.503030303030303,0.6868150158509677,2.5454545454545454,Chain-GBR-RR-EPSI(0.14),0.4
116,breast,0.39333333333333337,0.6885790005525843,2.2,Chain-GBR-RR-EPSI(0.14),0.4
117,breast,0.4066666666666666,0.6869609675872617,2.3,Chain-GBR-RR-EPSI(0.14),0.4
118,breast,0.4333333333333334,0.6887345613507251,2.5,Chain-GBR-RR-EPSI(0.14),0.4
119,breast,0.37333333333333335,0.6866236065020827,2.3,Chain-GBR-RR-EPSI(0.14),0.4
120,breast,0.3878787878787879,0.6866405493451271,2.1818181818181817,Chain-GBR-RR-EPSI(0.14),0.4
121,breast,0.41212121212121217,0.6868127029948765,2.0,Chain-GBR-RR-EPSI(0.14),0.4
122,breast,0.35757575757575766,0.6853650793565319,2.4545454545454546,Chain-GBR-RR-EPSI(0.14),0.4
123,breast,0.49696969696969706,0.6843933313505335,2.3636363636363638,Chain-GBR-RR-EPSI(0.14),0.4
124,breast,0.35757575757575755,0.6855505473728494,2.4545454545454546,Chain-GBR-RR-EPSI(0.14),0.4
125,breast,0.40606060606060607,0.6900957636421874,2.5454545454545454,Chain-GBR-RR-EPSI(0.14),0.4
126,breast,0.2733333333333333,0.6890845107821376,2.2,Chain-GBR-RR-EPSI(0.14),0.4
127,breast,0.33999999999999997,0.689047924320635,2.3,Chain-GBR-RR-EPSI(0.14),0.4
128,breast,0.45999999999999996,0.6877974258431886,2.6,Chain-GBR-RR-EPSI(0.14),0.4
129,breast,0.3933333333333333,0.6874528383767662,2.0,Chain-GBR-RR-EPSI(0.14),0.4
130,breast,0.6181818181818182,0.6868653958359003,2.1818181818181817,Chain-GBR-RR-EPSI(0.14),0.4
131,breast,0.4121212121212121,0.6862526590189527,2.1818181818181817,Chain-GBR-RR-EPSI(0.14),0.4
132,breast,0.3939393939393939,0.6854562064762492,2.5454545454545454,Chain-GBR-RR-EPSI(0.14),0.4
133,breast,0.34545454545454546,0.6851042803869616,2.4545454545454546,Chain-GBR-RR-EPSI(0.14),0.4
134,breast,0.4848484848484848,0.6845400112534061,2.3636363636363638,Chain-GBR-RR-EPSI(0.14),0.4
135,breast,0.3878787878787879,0.68509274044458,2.3636363636363638,Chain-GBR-RR-EPSI(0.14),0.4
136,breast,0.27999999999999997,0.6900308203207491,2.5,Chain-GBR-RR-EPSI(0.14),0.4
137,breast,0.5066666666666666,0.6878771074793525,2.4,Chain-GBR-RR-EPSI(0.14),0.4
138,breast,0.33999999999999997,0.6877038439539317,2.4,Chain-GBR-RR-EPSI(0.14),0.4
139,breast,0.5866666666666666,0.688463912629527,2.5,Chain-GBR-RR-EPSI(0.14),0.4
140,breast,0.4484848484848485,0.6850431395208707,2.272727272727273,Chain-GBR-RR-EPSI(0.14),0.4
141,breast,0.3030303030303031,0.6863071630073784,2.3636363636363638,Chain-GBR-RR-EPSI(0.14),0.4
142,breast,0.4727272727272727,0.6851659682114196,2.8181818181818183,Chain-GBR-RR-EPSI(0.14),0.4
143,breast,0.4424242424242424,0.6851804200370268,2.5454545454545454,Chain-GBR-RR-EPSI(0.14),0.4
144,breast,0.3090909090909091,0.6874948850727273,2.3636363636363638,Chain-GBR-RR-EPSI(0.14),0.4
145,breast,0.4181818181818182,0.686592898303148,2.6363636363636362,Chain-GBR-RR-EPSI(0.14),0.4
146,breast,0.37333333333333335,0.6878967800472906,2.3,Chain-GBR-RR-EPSI(0.14),0.4
147,breast,0.45999999999999996,0.6880164765563913,2.3,Chain-GBR-RR-EPSI(0.14),0.4
148,breast,0.42666666666666664,0.6871825187008074,2.6,Chain-GBR-RR-EPSI(0.14),0.4
149,breast,0.3666666666666666,0.6872981354586812,2.1,Chain-GBR-RR-EPSI(0.14),0.4
150,ecoli,0.47689075630252103,0.8357167241300754,1.9705882352941178,Chain-GBR-RR-EPSI(0.14),0.4
151,ecoli,0.5483193277310925,0.8341365799449234,2.0294117647058822,Chain-GBR-RR-EPSI(0.14),0.4
152,ecoli,0.47163865546218486,0.8317610347946154,2.0294117647058822,Chain-GBR-RR-EPSI(0.14),0.4
153,ecoli,0.48004201680672276,0.8331844405591112,1.7941176470588236,Chain-GBR-RR-EPSI(0.14),0.4
154,ecoli,0.45378151260504196,0.8346495402259415,2.0294117647058822,Chain-GBR-RR-EPSI(0.14),0.4
155,ecoli,0.4275210084033613,0.8323958511385223,1.911764705882353,Chain-GBR-RR-EPSI(0.14),0.4
156,ecoli,0.4274891774891775,0.8296222489766839,2.0303030303030303,Chain-GBR-RR-EPSI(0.14),0.4
157,ecoli,0.4556277056277056,0.8304869547495547,1.8484848484848484,Chain-GBR-RR-EPSI(0.14),0.4
158,ecoli,0.5,0.8344113919356373,1.9393939393939394,Chain-GBR-RR-EPSI(0.14),0.4
159,ecoli,0.4145021645021645,0.8333165334949395,1.878787878787879,Chain-GBR-RR-EPSI(0.14),0.4
