test_score,time
0.8319039451114923,3.4205501940000427
0.8264150943396225,3.190114876999814
0.8027444253859348,3.3820679959999325
0.8528301886792453,3.2645975329996877
0.8085763293310465,3.262935786000071
0.8030874785591766,3.24148061599999
0.8219554030874785,3.439492260999941
0.8113207547169812,3.1377910359997263
0.8223776223776222,3.2446341959998795
0.8045454545454545,3.375037645999781
0.8048027444253858,3.280522314999872
0.8394511149228129,3.2587137989999073
0.8332761578044597,3.134023498000261
0.8216123499142366,3.25279682900009
0.8150943396226417,3.329764791999877
0.7941680960548885,3.2179597270001072
0.8246998284734133,3.2900529560001828
0.8192109777015435,3.2194386809997018
0.8506993006993007,3.1966702500003525
0.8111888111888111,3.1196458969998275
0.81852487135506,3.073680845000126
0.7927958833619212,3.2880021500000107
0.8421955403087478,3.04512411099995
0.8274442538593482,3.1254446129996722
0.7938250428816465,3.093837146000169
0.8274442538593482,3.2062580620004155
0.8397941680960549,3.181065665000006
0.8181818181818181,3.235238363999997
0.8346153846153844,3.1356127760000168
0.8178321678321676,3.279220306999832
0.8387650085763293,3.044978854999954
0.8360205831903945,3.1055671049998645
0.7931389365351631,3.23892987499994
0.8555746140651801,3.1541768010001756
0.7763293310463122,3.101527429000271
0.8315608919382503,3.277183986000183
0.825728987993139,3.0792388249997202
0.8332761578044597,3.170685059999869
0.8286713286713288,3.262525475000076
0.8391608391608391,3.0741819400000168
0.8072041166380788,3.262377924999783
0.8397941680960548,3.1196420860001126
0.8089193825042881,3.1688220589999214
0.8572898799313894,3.171972933000234
0.8295025728987993,3.1155386729997194
0.8013722126929673,3.0436492339999854
0.8233276157804458,3.1945184890000755
0.8109777015437393,3.035704883999642
0.8335664335664335,3.0585692079998807
0.7996503496503498,3.042439712000032
