test_score,time
0.7183636363636364,20.81596790600088
0.7201616161616162,20.835377452000102
0.7218683651804672,20.829536184999597
0.7098372257607927,20.740365655998186
0.7170963502173694,20.793921820000836
0.7208573450611667,20.73300871399988
0.7097563441512486,20.827209991999553
0.7209382266707106,20.873254639998773
0.7139217470427661,20.778937119001053
0.7191183904559701,20.765692285000114
0.7166060606060606,20.715425184000196
0.7213131313131314,20.82975900000019
0.7177636234961075,20.79356225000083
0.7089475280558083,20.932640797997006
0.7210797694874128,20.811544813997894
0.7116975027803053,20.807704675000423
0.7188757456273379,20.668625772999803
0.7114346375492874,20.80787302099998
0.7234657769689616,20.871628016000614
0.7138813062379942,21.006781118001527
0.7197171717171716,20.798530275998925
0.7151717171717172,20.844721442997976
0.7185926599939338,20.67010976800157
0.710686482661005,20.785904170999856
0.7190779496511981,20.952914278997923
0.7180467091295117,20.834430194001474
0.7157618036598928,21.00976482899932
0.7249620867455262,20.832634571997914
0.7171165706197553,20.72176147299979
0.7199474269537963,20.80719540800055
0.7118181818181818,20.879453812001888
0.7189090909090908,20.924975639001786
0.7205338186229905,20.89725157199791
0.7168334849863511,20.83175556499918
0.7285613183702355,20.65716741199867
0.713456677787888,20.786371701997272
0.7146699019310484,20.814190286000663
0.7165706197553332,20.6563049749966
0.721342634718431,20.79600117100199
0.7144272571024164,20.872398475999944
0.7258181818181817,20.64938152199829
0.7196767676767676,20.956865432002814
0.713335355373572,20.79332052400059
0.7101405317965828,20.948333585998625
0.7144474775048024,20.92302104600094
0.716226872914771,20.873086145998958
0.7190981700535841,20.72167785000056
0.7214639571327469,20.928174175998723
0.7177636234961077,20.94071689200064
0.719280153675058,20.751630729999302
