,data,tau_x_score,prediction_time,buckets_per_rank,algo
0,authorship,0.5098039215686274,1.9784452130685224,4.0,Chain-GBR-PI
1,authorship,0.45238095238095244,1.9796417950918237,4.0,Chain-GBR-PI
2,authorship,0.46825396825396826,1.9775752516366865,4.0,Chain-GBR-PI
3,authorship,0.46825396825396826,1.9771408186327388,4.0,Chain-GBR-PI
4,authorship,0.4503968253968254,1.9764712898314765,4.0,Chain-GBR-PI
5,authorship,0.4126984126984127,1.9767335916152262,4.0,Chain-GBR-PI
6,authorship,0.4503968253968254,1.9765033223034734,4.0,Chain-GBR-PI
7,authorship,0.4503968253968254,1.976220993602964,4.0,Chain-GBR-PI
8,authorship,0.44246031746031744,1.9768101535637288,4.0,Chain-GBR-PI
9,authorship,0.43452380952380953,1.9807680127742038,4.0,Chain-GBR-PI
10,authorship,0.47058823529411775,1.97732882382906,4.0,Chain-GBR-PI
11,authorship,0.4960317460317461,1.977097178174074,4.0,Chain-GBR-PI
12,authorship,0.4880952380952382,1.975206677666196,4.0,Chain-GBR-PI
13,authorship,0.47817460317460325,1.9770214908189097,4.0,Chain-GBR-PI
14,authorship,0.4603174603174603,1.9771367796520565,4.0,Chain-GBR-PI
15,authorship,0.41071428571428564,1.976873636729934,4.0,Chain-GBR-PI
16,authorship,0.4841269841269842,1.9739778935202263,4.0,Chain-GBR-PI
17,authorship,0.44444444444444436,1.9747282460765647,4.0,Chain-GBR-PI
18,authorship,0.4345238095238094,1.9777345070979213,4.0,Chain-GBR-PI
19,authorship,0.43650793650793646,1.9772889169794219,4.0,Chain-GBR-PI
20,authorship,0.4725490196078431,1.975235747471638,4.0,Chain-GBR-PI
21,authorship,0.43253968253968256,1.977828849470099,4.0,Chain-GBR-PI
22,authorship,0.4920634920634921,1.9771803455195456,4.0,Chain-GBR-PI
23,authorship,0.5674603174603174,1.9780260209413663,4.0,Chain-GBR-PI
24,authorship,0.48611111111111105,1.975671008084431,4.0,Chain-GBR-PI
25,authorship,0.44444444444444453,1.9783649137698327,4.0,Chain-GBR-PI
26,authorship,0.48611111111111105,1.9781231641572565,4.0,Chain-GBR-PI
27,authorship,0.4186507936507936,1.9833431837235662,4.0,Chain-GBR-PI
28,authorship,0.37698412698412703,1.977491526562185,4.0,Chain-GBR-PI
29,authorship,0.46626984126984133,1.9760111852216005,4.0,Chain-GBR-PI
