,data,tau_x_score,prediction_time,buckets_per_rank,algo
0,authorship,0.025490196078431376,1.9752093166857108,3.152941176470588,Chain-GBR-PI
1,authorship,0.011904761904761913,1.9710141754984236,3.119047619047619,Chain-GBR-PI
2,authorship,-0.05555555555555554,1.969035321424047,3.4523809523809526,Chain-GBR-PI
3,authorship,-0.04365079365079364,1.9702310535468408,3.4166666666666665,Chain-GBR-PI
4,authorship,-0.03571428571428571,1.974820266785174,3.488095238095238,Chain-GBR-PI
5,authorship,0.015873015873015872,1.9697995515122062,3.3214285714285716,Chain-GBR-PI
6,authorship,-0.023809523809523815,1.9693531018982442,3.357142857142857,Chain-GBR-PI
7,authorship,0.01587301587301588,1.969241208245268,3.0238095238095237,Chain-GBR-PI
8,authorship,-0.05555555555555554,1.9688824451075508,3.0952380952380953,Chain-GBR-PI
9,authorship,0.011904761904761908,1.9707751166442493,3.1785714285714284,Chain-GBR-PI
10,authorship,-0.04901960784313725,1.9676573380706803,3.2470588235294118,Chain-GBR-PI
11,authorship,-0.06746031746031746,1.970412818009607,3.3214285714285716,Chain-GBR-PI
12,authorship,-0.0396825396825397,1.9674608749078204,3.261904761904762,Chain-GBR-PI
13,authorship,-0.06349206349206347,1.9696643518809218,3.25,Chain-GBR-PI
14,authorship,0.0654761904761905,1.9700467913687445,3.5357142857142856,Chain-GBR-PI
15,authorship,-0.003968253968253972,1.9694553906321286,3.357142857142857,Chain-GBR-PI
16,authorship,-0.04960317460317459,1.9685654184688768,3.3214285714285716,Chain-GBR-PI
17,authorship,-0.03373015873015873,1.9682526485316458,3.5,Chain-GBR-PI
18,authorship,0.02777777777777778,1.96917210984897,3.0833333333333335,Chain-GBR-PI
19,authorship,-0.07142857142857141,1.9690613524098057,3.1904761904761907,Chain-GBR-PI
20,authorship,-0.06078431372549018,1.9675919806443356,3.3529411764705883,Chain-GBR-PI
21,authorship,0.001984126984126982,1.9681421303669848,3.3333333333333335,Chain-GBR-PI
22,authorship,0.033730158730158735,1.9696260151427434,3.369047619047619,Chain-GBR-PI
23,authorship,1.32169407693471e-18,1.9681089862946999,3.357142857142857,Chain-GBR-PI
24,authorship,-0.06944444444444443,1.9719666517339411,3.25,Chain-GBR-PI
25,authorship,-0.06349206349206347,1.9702639090326661,3.238095238095238,Chain-GBR-PI
26,authorship,-0.04166666666666665,1.9703188546106234,3.4761904761904763,Chain-GBR-PI
27,authorship,0.01587301587301587,1.9692100155875871,3.1666666666666665,Chain-GBR-PI
28,authorship,-0.06547619047619044,1.966470437959229,3.1904761904761907,Chain-GBR-PI
29,authorship,-0.03571428571428571,1.968467507171499,3.357142857142857,Chain-GBR-PI
30,authorship,-0.043137254901960784,1.9692280729120504,3.3294117647058825,Chain-GBR-PI
31,authorship,-0.02777777777777778,1.9685111572693939,3.4166666666666665,Chain-GBR-PI
32,authorship,1.982541115402065e-18,1.9695366298355415,3.4642857142857144,Chain-GBR-PI
33,authorship,0.019841269841269844,1.9677621708587623,3.2261904761904763,Chain-GBR-PI
34,authorship,-0.06944444444444445,1.9687223167592394,3.4285714285714284,Chain-GBR-PI
35,authorship,-0.09325396825396827,1.968749708599493,3.3095238095238093,Chain-GBR-PI
36,authorship,-0.06547619047619048,1.9672706344988822,3.607142857142857,Chain-GBR-PI
37,authorship,-0.07142857142857141,1.9697351143442816,3.3214285714285716,Chain-GBR-PI
38,authorship,0.01587301587301587,1.9674395554834245,3.261904761904762,Chain-GBR-PI
39,authorship,-0.019841269841269837,1.9713974184299663,3.380952380952381,Chain-GBR-PI
40,authorship,-0.0745098039215686,1.9676659836312898,3.5294117647058822,Chain-GBR-PI
41,authorship,-0.04365079365079366,1.9690276278481982,3.2857142857142856,Chain-GBR-PI
42,authorship,-0.05357142857142855,1.9680774524866893,3.2738095238095237,Chain-GBR-PI
43,authorship,-0.017857142857142842,1.969483151996667,3.4285714285714284,Chain-GBR-PI
44,authorship,-0.07142857142857142,1.9702836588360335,3.369047619047619,Chain-GBR-PI
45,authorship,-0.029761904761904767,1.9687704755081632,3.3452380952380953,Chain-GBR-PI
46,authorship,-0.03968253968253968,1.9695543181722712,3.5,Chain-GBR-PI
47,authorship,0.01785714285714286,1.968007186939825,3.4166666666666665,Chain-GBR-PI
48,authorship,6.60847038467355e-19,1.9679332090880994,3.380952380952381,Chain-GBR-PI
49,authorship,-0.07936507936507933,1.9686780080991544,3.2857142857142856,Chain-GBR-PI
50,glass,0.18484848484848487,0.7863101273536437,1.7727272727272727,Chain-GBR-PI
51,glass,0.43030303030303024,0.7830153130685655,3.0,Chain-GBR-PI
52,glass,0.37878787878787884,0.7838895909594302,3.090909090909091,Chain-GBR-PI
53,glass,0.24848484848484845,0.7852259612095224,2.227272727272727,Chain-GBR-PI
54,glass,0.15873015873015875,0.784019799517923,1.5714285714285714,Chain-GBR-PI
55,glass,0.09841269841269842,0.7836966315359686,1.5714285714285714,Chain-GBR-PI
56,glass,0.23174603174603173,0.7818085676401281,2.2857142857142856,Chain-GBR-PI
57,glass,0.28253968253968254,0.7840562915746252,2.2857142857142856,Chain-GBR-PI
58,glass,0.34920634920634913,0.7840506125571839,2.619047619047619,Chain-GBR-PI
59,glass,0.12063492063492062,0.7828697805615158,1.9047619047619047,Chain-GBR-PI
60,glass,0.20909090909090908,0.782373322900665,2.3181818181818183,Chain-GBR-PI
61,glass,0.20606060606060603,0.7827725879979252,2.3181818181818183,Chain-GBR-PI
62,glass,0.2424242424242424,0.7822803152619967,2.227272727272727,Chain-GBR-PI
63,glass,0.09696969696969697,0.7837822799046937,1.7727272727272727,Chain-GBR-PI
64,glass,0.17142857142857143,0.795774280482747,1.9523809523809523,Chain-GBR-PI
65,glass,0.24126984126984125,0.7848112465702707,2.142857142857143,Chain-GBR-PI
66,glass,0.30158730158730157,0.789452471772933,3.142857142857143,Chain-GBR-PI
67,glass,0.1841269841269841,0.7824825958443185,2.2857142857142856,Chain-GBR-PI
68,glass,0.3142857142857143,0.7829516594558712,2.8095238095238093,Chain-GBR-PI
69,glass,0.1015873015873016,0.7913226614921752,2.0476190476190474,Chain-GBR-PI
70,glass,0.29393939393939394,0.7824302650988342,2.6363636363636362,Chain-GBR-PI
71,glass,0.18181818181818182,0.782452547097794,2.5,Chain-GBR-PI
