,data,tau_x_score,prediction_time,buckets_per_rank,algo
0,authorship,0.892156862745098,1.9682267819263386,3.7529411764705882,Chain-GBR-RR-EPSI(0.09)
1,authorship,0.9325396825396824,1.9663159356312914,3.761904761904762,Chain-GBR-RR-EPSI(0.09)
2,authorship,0.9047619047619048,1.9592397341303043,3.857142857142857,Chain-GBR-RR-EPSI(0.09)
3,authorship,0.9325396825396823,1.9627152919748847,3.7857142857142856,Chain-GBR-RR-EPSI(0.09)
4,authorship,0.9027777777777777,1.9603693232045787,3.75,Chain-GBR-RR-EPSI(0.09)
5,authorship,0.9265873015873015,1.962776227957759,3.869047619047619,Chain-GBR-RR-EPSI(0.09)
6,authorship,0.9067460317460316,1.9592525663711944,3.8214285714285716,Chain-GBR-RR-EPSI(0.09)
7,authorship,0.9285714285714286,1.9613743434141164,3.880952380952381,Chain-GBR-RR-EPSI(0.09)
8,authorship,0.9365079365079364,1.9645109788317867,3.8452380952380953,Chain-GBR-RR-EPSI(0.09)
9,authorship,0.9146825396825397,1.9633317257236405,3.7976190476190474,Chain-GBR-RR-EPSI(0.09)
10,authorship,0.9352941176470586,1.9646056137097498,3.8,Chain-GBR-RR-EPSI(0.09)
11,authorship,0.9285714285714287,1.9614477037662859,3.880952380952381,Chain-GBR-RR-EPSI(0.09)
12,authorship,0.9007936507936507,1.9592705034646996,3.7857142857142856,Chain-GBR-RR-EPSI(0.09)
13,authorship,0.9107142857142857,1.9610688402542726,3.869047619047619,Chain-GBR-RR-EPSI(0.09)
14,authorship,0.9305555555555555,1.9597263637721234,3.869047619047619,Chain-GBR-RR-EPSI(0.09)
15,authorship,0.8988095238095236,1.9615165899773117,3.7738095238095237,Chain-GBR-RR-EPSI(0.09)
16,authorship,0.9226190476190477,1.9636342409851868,3.7976190476190474,Chain-GBR-RR-EPSI(0.09)
17,authorship,0.9186507936507934,1.9599929147895316,3.7976190476190474,Chain-GBR-RR-EPSI(0.09)
18,authorship,0.9424603174603173,1.9608229248895355,3.892857142857143,Chain-GBR-RR-EPSI(0.09)
19,authorship,0.9325396825396827,1.9611448189294087,3.857142857142857,Chain-GBR-RR-EPSI(0.09)
20,authorship,0.9372549019607842,1.960216765203211,3.8823529411764706,Chain-GBR-RR-EPSI(0.09)
21,authorship,0.8988095238095238,1.9591453974315396,3.7976190476190474,Chain-GBR-RR-EPSI(0.09)
22,authorship,0.9206349206349206,1.9617818592752896,3.7738095238095237,Chain-GBR-RR-EPSI(0.09)
23,authorship,0.9027777777777779,1.9586205696145866,3.7976190476190474,Chain-GBR-RR-EPSI(0.09)
24,authorship,0.9027777777777776,1.960547616230349,3.7738095238095237,Chain-GBR-RR-EPSI(0.09)
25,authorship,0.9484126984126983,1.960504197600337,3.8333333333333335,Chain-GBR-RR-EPSI(0.09)
26,authorship,0.9424603174603173,1.9613042555889166,3.8214285714285716,Chain-GBR-RR-EPSI(0.09)
27,authorship,0.9186507936507935,1.9609595379217963,3.8452380952380953,Chain-GBR-RR-EPSI(0.09)
28,authorship,0.9186507936507935,1.959432544245407,3.7976190476190474,Chain-GBR-RR-EPSI(0.09)
29,authorship,0.8769841269841269,1.9614376918154752,3.8095238095238093,Chain-GBR-RR-EPSI(0.09)
30,authorship,0.9058823529411765,1.959765010595653,3.8117647058823527,Chain-GBR-RR-EPSI(0.09)
31,authorship,0.9345238095238093,1.9597512661896597,3.7976190476190474,Chain-GBR-RR-EPSI(0.09)
32,authorship,0.9345238095238093,1.9615897859585665,3.869047619047619,Chain-GBR-RR-EPSI(0.09)
33,authorship,0.9186507936507935,1.9590115794881964,3.8452380952380953,Chain-GBR-RR-EPSI(0.09)
34,authorship,0.9107142857142856,1.9598540995435654,3.7976190476190474,Chain-GBR-RR-EPSI(0.09)
35,authorship,0.9246031746031745,1.9600558433781403,3.761904761904762,Chain-GBR-RR-EPSI(0.09)
36,authorship,0.9305555555555552,1.9604077466613739,3.7976190476190474,Chain-GBR-RR-EPSI(0.09)
37,authorship,0.9285714285714284,1.9612176799941292,3.8333333333333335,Chain-GBR-RR-EPSI(0.09)
38,authorship,0.9007936507936508,1.9603087879681966,3.761904761904762,Chain-GBR-RR-EPSI(0.09)
39,authorship,0.9345238095238093,1.96346750227901,3.7738095238095237,Chain-GBR-RR-EPSI(0.09)
40,authorship,0.9039215686274509,1.9600351497283348,3.823529411764706,Chain-GBR-RR-EPSI(0.09)
41,authorship,0.9265873015873015,1.9600005597251675,3.7976190476190474,Chain-GBR-RR-EPSI(0.09)
42,authorship,0.9186507936507935,1.96082030403003,3.7738095238095237,Chain-GBR-RR-EPSI(0.09)
43,authorship,0.9325396825396824,1.959881926817617,3.8333333333333335,Chain-GBR-RR-EPSI(0.09)
44,authorship,0.9166666666666666,1.9615290782907755,3.8333333333333335,Chain-GBR-RR-EPSI(0.09)
45,authorship,0.9067460317460316,1.9604249819709856,3.761904761904762,Chain-GBR-RR-EPSI(0.09)
46,authorship,0.9285714285714284,1.9624272829223726,3.8333333333333335,Chain-GBR-RR-EPSI(0.09)
47,authorship,0.8789682539682541,1.960594465924983,3.7738095238095237,Chain-GBR-RR-EPSI(0.09)
48,authorship,0.9206349206349206,1.9601146077525453,3.8333333333333335,Chain-GBR-RR-EPSI(0.09)
49,authorship,0.9365079365079365,1.9596374878708718,3.7976190476190474,Chain-GBR-RR-EPSI(0.09)
50,glass,0.9090909090909093,0.7522365908943005,5.045454545454546,Chain-GBR-RR-EPSI(0.09)
51,glass,0.8121212121212124,0.7525087291793016,4.818181818181818,Chain-GBR-RR-EPSI(0.09)
52,glass,0.8666666666666668,0.7509158845355085,5.090909090909091,Chain-GBR-RR-EPSI(0.09)
53,glass,0.8575757575757575,0.7495723501029945,4.636363636363637,Chain-GBR-RR-EPSI(0.09)
54,glass,0.8634920634920634,0.7548642964331473,5.0,Chain-GBR-RR-EPSI(0.09)
55,glass,0.8793650793650795,0.7541793565753842,4.904761904761905,Chain-GBR-RR-EPSI(0.09)
56,glass,0.7555555555555555,0.7495498417655261,4.761904761904762,Chain-GBR-RR-EPSI(0.09)
57,glass,0.8920634920634921,0.751929767047692,4.9523809523809526,Chain-GBR-RR-EPSI(0.09)
58,glass,0.8825396825396826,0.7618516769332422,4.9523809523809526,Chain-GBR-RR-EPSI(0.09)
59,glass,0.8253968253968254,0.7642098486833716,4.714285714285714,Chain-GBR-RR-EPSI(0.09)
60,glass,0.796969696969697,0.7575125272623034,4.636363636363637,Chain-GBR-RR-EPSI(0.09)
61,glass,0.8454545454545453,0.7634030909353253,4.7727272727272725,Chain-GBR-RR-EPSI(0.09)
62,glass,0.8484848484848485,0.759855855251727,4.7272727272727275,Chain-GBR-RR-EPSI(0.09)
63,glass,0.9060606060606062,0.7612586263962969,5.136363636363637,Chain-GBR-RR-EPSI(0.09)
64,glass,0.8761904761904761,0.763703048050301,5.0,Chain-GBR-RR-EPSI(0.09)
65,glass,0.8920634920634921,0.7624342791627811,5.0476190476190474,Chain-GBR-RR-EPSI(0.09)
66,glass,0.7682539682539684,0.7594321997610372,4.380952380952381,Chain-GBR-RR-EPSI(0.09)
