test_score,time
0.8666666666666666,1.4057247739983723
0.9555555555555556,1.1243706360110082
0.9111111111111112,1.1250296480138788
0.7777777777777779,1.0857063439907504
0.9555555555555556,1.329562170023564
0.9777777777777776,1.101156145974528
0.9333333333333332,1.4121571680298077
0.9333333333333332,1.3422572650015347
0.911111111111111,1.3581208129762672
0.9777777777777776,1.0630825370317323
0.8666666666666665,1.1830292679951524
0.9777777777777776,1.319177014986053
0.8888888888888888,1.405424271011725
0.9333333333333332,1.3370895099942572
0.7999999999999999,1.3466529289726166
0.9777777777777776,1.3655951800174078
0.9333333333333332,1.3613230820046733
0.911111111111111,1.078559712972492
0.9333333333333332,1.2997407540096901
0.9555555555555556,1.2161148670129476
0.9555555555555556,1.2768413100275218
0.911111111111111,1.1096447249874473
0.9333333333333332,1.2902322019799606
0.9333333333333332,1.1061068810522559
0.9333333333333332,1.3726958559709603
0.911111111111111,1.2892475090338846
0.9111111111111112,1.0761056700139309
0.9111111111111112,1.093240589951165
0.9777777777777776,1.1144710719818252
0.9555555555555556,1.1261460339883342
0.9333333333333332,1.1540666130022144
0.9555555555555556,1.29002831102116
0.9333333333333332,1.2447657819720916
0.9333333333333332,1.068349641980604
0.9555555555555556,1.257297631003894
0.9111111111111112,1.3397366089629938
0.8666666666666665,1.3302298809867354
0.9111111111111112,1.3028406570083462
0.8888888888888888,1.1062566670007075
0.9111111111111112,1.0639611150254493
0.9555555555555556,1.2347943120403213
0.9777777777777776,1.0762916990206577
0.9777777777777776,1.2356184539967217
0.9333333333333332,1.1757272179820577
0.9777777777777776,1.349524396006018
0.9333333333333332,1.0753767879796214
0.8888888888888888,1.1380287050269542
0.9555555555555556,1.3486463590525088
0.9333333333333332,1.0944000459858216
0.8888888888888887,1.288006324961316
