,data,tau_x_score,prediction_time,buckets_per_rank,algo
0,PLR-REAL-Political,0.6364779874213836,3.827360604254579,4.69811320754717,Chain-RFR-PI
1,PLR-REAL-Political,0.6383647798742139,3.805457092387192,4.433962264150943,Chain-RFR-PI
2,PLR-REAL-Political,0.6371069182389936,3.8103906095044877,4.660377358490566,Chain-RFR-PI
3,PLR-REAL-Political,0.6126984126984127,3.82882723754938,4.761904761904762,Chain-RFR-PI
4,PLR-REAL-Political,0.6273015873015874,3.81308307842878,4.857142857142857,Chain-RFR-PI
5,PLR-REAL-Political,0.6368253968253968,3.808966879220654,4.752380952380952,Chain-RFR-PI
6,PLR-REAL-Political,0.64,3.8399348831718556,4.752380952380952,Chain-RFR-PI
7,PLR-REAL-Political,0.5853968253968255,3.8264435814473985,4.79047619047619,Chain-RFR-PI
8,PLR-REAL-Political,0.6584126984126984,3.8150498370270376,4.695238095238095,Chain-RFR-PI
9,PLR-REAL-Political,0.6228571428571429,3.8435830951079932,4.6761904761904765,Chain-RFR-PI
10,PLR-REAL-Political,0.6295597484276729,3.817702459595302,4.622641509433962,Chain-RFR-PI
11,PLR-REAL-Political,0.5955974842767295,3.812868840912306,4.547169811320755,Chain-RFR-PI
12,PLR-REAL-Political,0.6610062893081762,3.844479294520911,4.69811320754717,Chain-RFR-PI
13,PLR-REAL-Political,0.634920634920635,3.810770621147388,4.6761904761904765,Chain-RFR-PI
14,PLR-REAL-Political,0.6152380952380951,3.827208631496332,4.8,Chain-RFR-PI
15,PLR-REAL-Political,0.6266666666666668,3.8389930685011793,4.6380952380952385,Chain-RFR-PI
16,PLR-REAL-Political,0.6101587301587301,3.8148242072210947,4.647619047619048,Chain-RFR-PI
17,PLR-REAL-Political,0.6292063492063492,3.8260061735444153,4.609523809523809,Chain-RFR-PI
18,PLR-REAL-Political,0.6393650793650795,3.838731015973891,4.6571428571428575,Chain-RFR-PI
19,PLR-REAL-Political,0.6285714285714287,3.813760793757248,4.704761904761905,Chain-RFR-PI
20,PLR-REAL-Political,0.6050314465408805,3.813772031860313,4.783018867924528,Chain-RFR-PI
21,PLR-REAL-Political,0.6182389937106918,3.8397910850722026,4.650943396226415,Chain-RFR-PI
22,PLR-REAL-Political,0.6471698113207547,3.8044811480673792,4.6415094339622645,Chain-RFR-PI
23,PLR-REAL-Political,0.594920634920635,3.815527821285014,4.704761904761905,Chain-RFR-PI
24,PLR-REAL-Political,0.6526984126984127,3.8278172069731897,4.647619047619048,Chain-RFR-PI
25,PLR-REAL-Political,0.6120634920634921,3.846789316819941,4.695238095238095,Chain-RFR-PI
26,PLR-REAL-Political,0.6222222222222222,3.8187757741192287,4.6380952380952385,Chain-RFR-PI
27,PLR-REAL-Political,0.6501587301587302,3.8168656949125213,4.6761904761904765,Chain-RFR-PI
28,PLR-REAL-Political,0.6114285714285714,3.8438599961497144,4.723809523809524,Chain-RFR-PI
29,PLR-REAL-Political,0.6438095238095237,3.8151393505349125,4.6,Chain-RFR-PI
30,PLR-REAL-Political,0.6081761006289308,3.8127712135663203,4.7075471698113205,Chain-RFR-PI
31,PLR-REAL-Political,0.6270440251572327,3.8351234469049302,4.59433962264151,Chain-RFR-PI
32,PLR-REAL-Political,0.619496855345912,3.803492832515924,4.59433962264151,Chain-RFR-PI
33,PLR-REAL-Political,0.6260317460317459,3.809387361243272,4.79047619047619,Chain-RFR-PI
34,PLR-REAL-Political,0.6114285714285713,3.8341137020177176,4.552380952380952,Chain-RFR-PI
35,PLR-REAL-Political,0.6139682539682538,3.81001134617733,4.704761904761905,Chain-RFR-PI
36,PLR-REAL-Political,0.6368253968253967,3.806689189702792,4.552380952380952,Chain-RFR-PI
37,PLR-REAL-Political,0.6419047619047619,3.8239458644180706,4.714285714285714,Chain-RFR-PI
38,PLR-REAL-Political,0.6253968253968253,3.810772133046013,4.714285714285714,Chain-RFR-PI
39,PLR-REAL-Political,0.6406349206349207,3.8237758565323814,4.647619047619048,Chain-RFR-PI
40,PLR-REAL-Political,0.6515723270440251,3.8356049024893193,4.669811320754717,Chain-RFR-PI
41,PLR-REAL-Political,0.6150943396226415,3.7966767817395364,4.745283018867925,Chain-RFR-PI
42,PLR-REAL-Political,0.6163522012578617,3.8003864254835955,4.622641509433962,Chain-RFR-PI
43,PLR-REAL-Political,0.6526984126984127,3.810536121991247,4.628571428571429,Chain-RFR-PI
44,PLR-REAL-Political,0.5936507936507937,3.834704701407928,4.523809523809524,Chain-RFR-PI
45,PLR-REAL-Political,0.6520634920634921,3.8023800383444164,4.580952380952381,Chain-RFR-PI
46,PLR-REAL-Political,0.6317460317460317,3.808833872328895,4.666666666666667,Chain-RFR-PI
47,PLR-REAL-Political,0.6761904761904762,3.83651985619781,4.838095238095238,Chain-RFR-PI
48,PLR-REAL-Political,0.6095238095238095,3.8060717988498447,4.523809523809524,Chain-RFR-PI
49,PLR-REAL-Political,0.6222222222222222,3.8067091312576156,4.59047619047619,Chain-RFR-PI
