,data,tau_x_score,prediction_time,buckets_per_rank,algo,sigma-factor
0,PLR-AUTHORSHIP,0.8039215686274509,3.743466411229036,3.6705882352941175,Chain-RFR-PI,1
1,PLR-AUTHORSHIP,0.7678571428571429,3.7394289374181167,3.738095238095238,Chain-RFR-PI,1
2,PLR-AUTHORSHIP,0.7876984126984126,3.741551642433927,3.892857142857143,Chain-RFR-PI,1
3,PLR-AUTHORSHIP,0.8015873015873014,3.7502293613857782,3.7857142857142856,Chain-RFR-PI,1
4,PLR-AUTHORSHIP,0.7797619047619048,3.7650217237089088,3.726190476190476,Chain-RFR-PI,1
5,PLR-AUTHORSHIP,0.7876984126984128,3.7362180652365526,3.7142857142857144,Chain-RFR-PI,1
6,PLR-AUTHORSHIP,0.8234126984126983,3.7272951992027687,3.726190476190476,Chain-RFR-PI,1
7,PLR-AUTHORSHIP,0.8055555555555555,3.74315856810796,3.892857142857143,Chain-RFR-PI,1
8,PLR-AUTHORSHIP,0.7718253968253967,3.739311334457188,3.821428571428571,Chain-RFR-PI,1
9,PLR-AUTHORSHIP,0.7857142857142856,3.7628012589027335,3.797619047619047,Chain-RFR-PI,1
10,PLR-AUTHORSHIP,0.8,3.72309245063831,3.8117647058823527,Chain-RFR-PI,1
11,PLR-AUTHORSHIP,0.7857142857142857,3.727871896404172,3.880952380952381,Chain-RFR-PI,1
12,PLR-AUTHORSHIP,0.7797619047619045,3.732384556955504,3.8095238095238098,Chain-RFR-PI,1
13,PLR-AUTHORSHIP,0.7896825396825397,3.7569417464208854,3.6904761904761902,Chain-RFR-PI,1
14,PLR-AUTHORSHIP,0.7916666666666666,3.72742968531937,3.7857142857142856,Chain-RFR-PI,1
15,PLR-AUTHORSHIP,0.7837301587301588,3.73239772505558,3.6904761904761902,Chain-RFR-PI,1
16,PLR-AUTHORSHIP,0.7797619047619045,3.7258487233112367,3.797619047619047,Chain-RFR-PI,1
17,PLR-AUTHORSHIP,0.7876984126984126,3.7350461132360753,3.8452380952380953,Chain-RFR-PI,1
18,PLR-AUTHORSHIP,0.7996031746031745,3.756619492442632,3.773809523809524,Chain-RFR-PI,1
19,PLR-AUTHORSHIP,0.7698412698412699,3.726430414887687,3.761904761904762,Chain-RFR-PI,1
20,PLR-AUTHORSHIP,0.7784313725490195,3.724751072487931,3.823529411764706,Chain-RFR-PI,1
21,PLR-AUTHORSHIP,0.7638888888888887,3.7281527900556903,3.75,Chain-RFR-PI,1
22,PLR-AUTHORSHIP,0.7916666666666665,3.73286151484355,3.8333333333333335,Chain-RFR-PI,1
23,PLR-AUTHORSHIP,0.7817460317460314,3.7506119586008912,3.8333333333333335,Chain-RFR-PI,1
24,PLR-AUTHORSHIP,0.7956349206349207,3.7271719653109616,3.821428571428571,Chain-RFR-PI,1
25,PLR-AUTHORSHIP,0.7896825396825397,3.730100292217356,3.7142857142857144,Chain-RFR-PI,1
26,PLR-AUTHORSHIP,0.7619047619047619,3.732282243748464,3.738095238095238,Chain-RFR-PI,1
27,PLR-AUTHORSHIP,0.7956349206349206,3.759547873348602,3.7857142857142856,Chain-RFR-PI,1
28,PLR-AUTHORSHIP,0.8333333333333334,3.739594313023816,3.8095238095238098,Chain-RFR-PI,1
29,PLR-AUTHORSHIP,0.7797619047619049,3.746148408565784,3.8333333333333335,Chain-RFR-PI,1
30,PLR-AUTHORSHIP,0.76078431372549,3.735956110422074,3.7176470588235295,Chain-RFR-PI,1
31,PLR-AUTHORSHIP,0.7599206349206349,3.7483961941075465,3.821428571428571,Chain-RFR-PI,1
32,PLR-AUTHORSHIP,0.8035714285714284,3.776875762452343,3.726190476190476,Chain-RFR-PI,1
33,PLR-AUTHORSHIP,0.7896825396825398,3.7523622736884112,3.7857142857142856,Chain-RFR-PI,1
34,PLR-AUTHORSHIP,0.8194444444444445,3.7547144695702337,3.738095238095238,Chain-RFR-PI,1
35,PLR-AUTHORSHIP,0.7797619047619048,3.7411775839967705,3.75,Chain-RFR-PI,1
36,PLR-AUTHORSHIP,0.7956349206349204,3.738885155230092,3.738095238095238,Chain-RFR-PI,1
37,PLR-AUTHORSHIP,0.8214285714285714,3.771493011262254,3.8333333333333335,Chain-RFR-PI,1
38,PLR-AUTHORSHIP,0.7619047619047619,3.733962528869297,3.797619047619047,Chain-RFR-PI,1
39,PLR-AUTHORSHIP,0.8055555555555556,3.732138769392157,3.75,Chain-RFR-PI,1
40,PLR-AUTHORSHIP,0.7725490196078431,3.731301018277671,3.8,Chain-RFR-PI,1
41,PLR-AUTHORSHIP,0.7638888888888887,3.756282354136854,3.6904761904761902,Chain-RFR-PI,1
42,PLR-AUTHORSHIP,0.7896825396825397,3.732282203290631,3.738095238095238,Chain-RFR-PI,1
43,PLR-AUTHORSHIP,0.8055555555555555,3.7252446221691056,3.797619047619047,Chain-RFR-PI,1
44,PLR-AUTHORSHIP,0.7817460317460319,3.7415360766669137,3.761904761904762,Chain-RFR-PI,1
45,PLR-AUTHORSHIP,0.7976190476190477,3.7318223060590654,3.821428571428571,Chain-RFR-PI,1
46,PLR-AUTHORSHIP,0.7698412698412699,3.760032226989557,3.773809523809524,Chain-RFR-PI,1
47,PLR-AUTHORSHIP,0.7698412698412698,3.7266603015300457,3.630952380952381,Chain-RFR-PI,1
48,PLR-AUTHORSHIP,0.8194444444444444,3.721718237588644,3.797619047619047,Chain-RFR-PI,1
49,PLR-AUTHORSHIP,0.8055555555555555,3.7144022400649983,3.880952380952381,Chain-RFR-PI,1
50,PLR-BLOCKS,0.8417883211678833,2.6348142078712327,2.903284671532847,Chain-RFR-PI,1
51,PLR-BLOCKS,0.8558394160583942,2.616722004722702,2.8302919708029197,Chain-RFR-PI,1
52,PLR-BLOCKS,0.8409506398537477,2.5941139913273044,2.903107861060329,Chain-RFR-PI,1
53,PLR-BLOCKS,0.856489945155393,2.5930815681347172,2.8537477148080437,Chain-RFR-PI,1
54,PLR-BLOCKS,0.8393053016453382,2.624271207783228,2.9488117001828154,Chain-RFR-PI,1
55,PLR-BLOCKS,0.8451553930530165,2.5957679068052473,2.8775137111517366,Chain-RFR-PI,1
56,PLR-BLOCKS,0.8521023765996344,2.5918569721340803,2.846435100548446,Chain-RFR-PI,1
57,PLR-BLOCKS,0.8491773308957953,2.6098472026154975,2.879341864716636,Chain-RFR-PI,1
58,PLR-BLOCKS,0.840585009140768,2.626703854643692,2.8555758683729433,Chain-RFR-PI,1
59,PLR-BLOCKS,0.8511882998171846,2.5975535420853375,2.850091407678245,Chain-RFR-PI,1
60,PLR-BLOCKS,0.8547445255474453,2.6009469321767904,2.872262773722628,Chain-RFR-PI,1
61,PLR-BLOCKS,0.8372262773722627,2.6301897868785065,2.917883211678832,Chain-RFR-PI,1
62,PLR-BLOCKS,0.8546617915904936,2.602089533048398,2.850091407678245,Chain-RFR-PI,1
63,PLR-BLOCKS,0.8473491773308958,2.5917939829392176,2.9012797074954295,Chain-RFR-PI,1
64,PLR-BLOCKS,0.8489945155393053,2.596308026024624,2.826325411334552,Chain-RFR-PI,1
65,PLR-BLOCKS,0.8495429616087752,2.63147272055023,2.837294332723949,Chain-RFR-PI,1
66,PLR-BLOCKS,0.8389396709323583,2.6024160628154736,2.9012797074954295,Chain-RFR-PI,1
67,PLR-BLOCKS,0.8365630712979891,2.5948570374878086,2.8775137111517366,Chain-RFR-PI,1
68,PLR-BLOCKS,0.8219378427787934,2.601947977573726,2.976234003656307,Chain-RFR-PI,1
69,PLR-BLOCKS,0.8493601462522853,2.6381485803494513,2.9140767824497256,Chain-RFR-PI,1
70,PLR-BLOCKS,0.84507299270073,2.6073522619699987,2.914233576642336,Chain-RFR-PI,1
71,PLR-BLOCKS,0.8514598540145986,2.598694860886891,2.8485401459854014,Chain-RFR-PI,1
72,PLR-BLOCKS,0.8488117001828154,2.6325908859904703,2.870201096892139,Chain-RFR-PI,1
73,PLR-BLOCKS,0.8418647166361974,2.596717191378393,2.8482632541133457,Chain-RFR-PI,1
74,PLR-BLOCKS,0.8438756855575869,2.6038822717243013,2.919561243144424,Chain-RFR-PI,1
75,PLR-BLOCKS,0.8497257769652651,2.606326750812319,2.8756855575868374,Chain-RFR-PI,1
76,PLR-BLOCKS,0.8420475319926874,2.593394427579437,2.86654478976234,Chain-RFR-PI,1
77,PLR-BLOCKS,0.8413162705667276,2.635572300279398,2.954296160877514,Chain-RFR-PI,1
78,PLR-BLOCKS,0.8471663619744059,2.600768520841518,2.8482632541133457,Chain-RFR-PI,1
79,PLR-BLOCKS,0.8319926873857404,2.592971836329904,2.917733089579525,Chain-RFR-PI,1
80,PLR-BLOCKS,0.8558394160583942,2.597154016226199,2.81934306569343,Chain-RFR-PI,1
81,PLR-BLOCKS,0.8532846715328467,2.626421895088446,2.8905109489051095,Chain-RFR-PI,1
82,PLR-BLOCKS,0.8515539305301646,2.597949854211975,2.8080438756855575,Chain-RFR-PI,1
83,PLR-BLOCKS,0.8323583180987204,2.6030425818645564,2.956124314442413,Chain-RFR-PI,1
84,PLR-BLOCKS,0.8427787934186471,2.622392556998276,2.8537477148080437,Chain-RFR-PI,1
85,PLR-BLOCKS,0.8480804387568557,2.593861716244716,2.8756855575868374,Chain-RFR-PI,1
86,PLR-BLOCKS,0.8425959780621571,2.6184919828023214,2.9085923217550276,Chain-RFR-PI,1
87,PLR-BLOCKS,0.8347349177330896,2.6106805616543625,2.950639853747715,Chain-RFR-PI,1
88,PLR-BLOCKS,0.8466179159049361,2.6259604402961103,2.870201096892139,Chain-RFR-PI,1
89,PLR-BLOCKS,0.8460694698354662,2.5988948029883607,2.919561243144424,Chain-RFR-PI,1
90,PLR-BLOCKS,0.8489051094890512,2.599779838755556,2.8284671532846715,Chain-RFR-PI,1
91,PLR-BLOCKS,0.8421532846715328,2.596987198466722,2.923357664233577,Chain-RFR-PI,1
92,PLR-BLOCKS,0.8594149908592322,2.6332825368729065,2.893967093235832,Chain-RFR-PI,1
93,PLR-BLOCKS,0.8418647166361974,2.600326839072369,2.8537477148080437,Chain-RFR-PI,1
94,PLR-BLOCKS,0.8424131627056674,2.5994136054118067,2.926873857404022,Chain-RFR-PI,1
95,PLR-BLOCKS,0.853564899451554,2.637808188250248,2.8775137111517366,Chain-RFR-PI,1
96,PLR-BLOCKS,0.8345521023765996,2.6055571999094447,2.915904936014625,Chain-RFR-PI,1
97,PLR-BLOCKS,0.8422303473491775,2.5973385505166484,2.890310786106033,Chain-RFR-PI,1
98,PLR-BLOCKS,0.8451553930530165,2.600817479370676,2.870201096892139,Chain-RFR-PI,1
99,PLR-BLOCKS,0.8522851919561244,2.6257176502815307,2.835466179159049,Chain-RFR-PI,1
100,PLR-BREAST,0.6666666666666667,2.4942511746013043,5.181818181818182,Chain-RFR-PI,1
101,PLR-BREAST,0.6484848484848486,2.4923233780952208,5.363636363636363,Chain-RFR-PI,1
102,PLR-BREAST,0.818181818181818,2.528775888053339,4.181818181818182,Chain-RFR-PI,1
103,PLR-BREAST,0.7515151515151515,2.4956160279578263,5.363636363636363,Chain-RFR-PI,1
104,PLR-BREAST,0.703030303030303,2.5141848539834664,5.090909090909091,Chain-RFR-PI,1
105,PLR-BREAST,0.7575757575757577,2.4940173122895657,5.636363636363637,Chain-RFR-PI,1
106,PLR-BREAST,0.6933333333333334,2.5305941268800662,5.0,Chain-RFR-PI,1
107,PLR-BREAST,0.6866666666666666,2.4946504787244095,4.8,Chain-RFR-PI,1
108,PLR-BREAST,0.7333333333333332,2.5011858799377396,4.8,Chain-RFR-PI,1
109,PLR-BREAST,0.74,2.4944583387982044,5.1,Chain-RFR-PI,1
110,PLR-BREAST,0.6969696969696969,2.5291652634812167,5.181818181818182,Chain-RFR-PI,1
111,PLR-BREAST,0.7212121212121212,2.4994174475265236,5.181818181818182,Chain-RFR-PI,1
112,PLR-BREAST,0.7393939393939394,2.5011624035635815,4.909090909090909,Chain-RFR-PI,1
113,PLR-BREAST,0.7454545454545454,2.5048074211404296,5.636363636363637,Chain-RFR-PI,1
114,PLR-BREAST,0.7212121212121212,2.5322841524994852,5.0,Chain-RFR-PI,1
115,PLR-BREAST,0.7878787878787878,2.492742499537407,5.2727272727272725,Chain-RFR-PI,1
116,PLR-BREAST,0.6466666666666666,2.5070387384322195,5.3,Chain-RFR-PI,1
117,PLR-BREAST,0.7733333333333334,2.50680171932289,5.0,Chain-RFR-PI,1
118,PLR-BREAST,0.74,2.537138510408925,5.2,Chain-RFR-PI,1
119,PLR-BREAST,0.7333333333333334,2.489057854088554,5.0,Chain-RFR-PI,1
120,PLR-BREAST,0.6848484848484848,2.49465813048602,5.2727272727272725,Chain-RFR-PI,1
121,PLR-BREAST,0.7090909090909091,2.530818571134628,4.909090909090909,Chain-RFR-PI,1
122,PLR-BREAST,0.7393939393939394,2.5043516885613335,4.7272727272727275,Chain-RFR-PI,1
123,PLR-BREAST,0.7939393939393941,2.515932805541474,4.636363636363637,Chain-RFR-PI,1
124,PLR-BREAST,0.7757575757575759,2.503015202311014,5.0,Chain-RFR-PI,1
125,PLR-BREAST,0.8424242424242425,2.5416783966505228,4.818181818181818,Chain-RFR-PI,1
126,PLR-BREAST,0.74,2.5021512791995564,5.0,Chain-RFR-PI,1
127,PLR-BREAST,0.7266666666666666,2.5083922326861177,5.6,Chain-RFR-PI,1
128,PLR-BREAST,0.6733333333333333,2.499489288434724,5.3,Chain-RFR-PI,1
129,PLR-BREAST,0.7133333333333333,2.5318900536950797,4.6,Chain-RFR-PI,1
