,data,tau_x_score,prediction_time,buckets_per_rank,algo,sigma-factor,percentage
26,LR-AUTHORSHIP,0.9464285714285714,1.3907537919716368,3.9047619047619047,Chain-RFR-PI,2.0,
27,LR-AUTHORSHIP,0.9047619047619048,1.3934061665307378,3.9404761904761902,Chain-RFR-PI,2.0,
28,LR-AUTHORSHIP,0.9365079365079364,1.3957199833171026,3.976190476190476,Chain-RFR-PI,2.0,
29,LR-AUTHORSHIP,0.8630952380952381,1.428806337110093,3.952380952380953,Chain-RFR-PI,2.0,
30,LR-AUTHORSHIP,0.9000000000000001,1.3997888465832382,3.9176470588235297,Chain-RFR-PI,2.0,
31,LR-AUTHORSHIP,0.9404761904761904,1.3916452145004232,3.976190476190476,Chain-RFR-PI,2.0,
32,LR-AUTHORSHIP,0.906746031746032,1.3948323419142488,3.988095238095238,Chain-RFR-PI,2.0,
33,LR-AUTHORSHIP,0.9107142857142856,1.3998059929666915,3.9642857142857144,Chain-RFR-PI,2.0,
34,LR-AUTHORSHIP,0.9146825396825397,1.393277878258824,3.9642857142857144,Chain-RFR-PI,2.0,
35,LR-AUTHORSHIP,0.9424603174603176,1.3959295300988896,3.9166666666666665,Chain-RFR-PI,2.0,
36,LR-AUTHORSHIP,0.9265873015873016,1.4017765756408744,3.928571428571429,Chain-RFR-PI,2.0,
37,LR-AUTHORSHIP,0.9126984126984128,1.4090053586994258,3.976190476190476,Chain-RFR-PI,2.0,
38,LR-AUTHORSHIP,0.888888888888889,1.3935459937991996,3.976190476190476,Chain-RFR-PI,2.0,
39,LR-AUTHORSHIP,0.9503968253968256,1.4099929379335114,3.9642857142857144,Chain-RFR-PI,2.0,
40,LR-AUTHORSHIP,0.9117647058823528,1.3981108486254603,3.9176470588235297,Chain-RFR-PI,2.0,
41,LR-AUTHORSHIP,0.9265873015873016,1.3901991411443273,3.9404761904761902,Chain-RFR-PI,2.0,
42,LR-AUTHORSHIP,0.9087301587301588,1.3977545242225584,3.928571428571429,Chain-RFR-PI,2.0,
43,LR-AUTHORSHIP,0.9365079365079364,1.400535439424876,3.952380952380953,Chain-RFR-PI,2.0,
44,LR-AUTHORSHIP,0.9146825396825398,1.405347372735177,3.9642857142857144,Chain-RFR-PI,2.0,
45,LR-AUTHORSHIP,0.9087301587301588,1.4030595917499529,3.928571428571429,Chain-RFR-PI,2.0,
46,LR-AUTHORSHIP,0.9444444444444444,1.4024242465019523,3.976190476190476,Chain-RFR-PI,2.0,
47,LR-AUTHORSHIP,0.898809523809524,1.389378188978363,3.928571428571429,Chain-RFR-PI,2.0,
48,LR-AUTHORSHIP,0.9007936507936508,1.394681931500603,3.952380952380953,Chain-RFR-PI,2.0,
49,LR-AUTHORSHIP,0.9265873015873016,1.4022988458147694,3.9642857142857144,Chain-RFR-PI,2.0,
50,LR-GLASS,0.9424242424242424,1.1629864474375085,5.7727272727272725,Chain-RFR-PI,2.0,
51,LR-GLASS,0.8757575757575761,1.1705616173439302,5.681818181818182,Chain-RFR-PI,2.0,
52,LR-GLASS,0.896969696969697,1.1703754119705214,5.7727272727272725,Chain-RFR-PI,2.0,
53,LR-GLASS,0.8666666666666668,1.1693359401920154,5.681818181818182,Chain-RFR-PI,2.0,
54,LR-GLASS,0.8857142857142858,1.1936747241416878,6.0,Chain-RFR-PI,2.0,
55,LR-GLASS,0.9047619047619048,1.1688173998096554,5.904761904761905,Chain-RFR-PI,2.0,
56,LR-GLASS,0.7587301587301587,1.1586201866332078,5.571428571428571,Chain-RFR-PI,2.0,
57,LR-GLASS,0.946031746031746,1.160567031691407,5.666666666666667,Chain-RFR-PI,2.0,
58,LR-GLASS,0.9142857142857144,1.1601091051797934,5.714285714285714,Chain-RFR-PI,2.0,
59,LR-GLASS,0.8412698412698413,1.1479390423590168,5.476190476190476,Chain-RFR-PI,2.0,
60,LR-GLASS,0.8242424242424242,1.1692030217468092,5.409090909090909,Chain-RFR-PI,2.0,
61,LR-GLASS,0.8878787878787878,1.161742615626988,5.7272727272727275,Chain-RFR-PI,2.0,
62,LR-GLASS,0.9090909090909092,1.16680160267041,6.0,Chain-RFR-PI,2.0,
63,LR-GLASS,0.9242424242424244,1.165507603583234,5.681818181818182,Chain-RFR-PI,2.0,
64,LR-GLASS,0.93968253968254,1.1553050847648445,5.761904761904762,Chain-RFR-PI,2.0,
65,LR-GLASS,0.9015873015873016,1.1629102119344177,5.666666666666667,Chain-RFR-PI,2.0,
66,LR-GLASS,0.8539682539682539,1.1623718956942564,5.619047619047619,Chain-RFR-PI,2.0,
67,LR-GLASS,0.8634920634920634,1.1704178053136869,5.571428571428571,Chain-RFR-PI,2.0,
68,LR-GLASS,0.8952380952380953,1.1699182189110513,5.857142857142857,Chain-RFR-PI,2.0,
69,LR-GLASS,0.8476190476190476,1.172766591090121,5.714285714285714,Chain-RFR-PI,2.0,
70,LR-GLASS,0.8393939393939394,1.1826405078949582,5.863636363636363,Chain-RFR-PI,2.0,
71,LR-GLASS,0.8818181818181817,1.183323714777895,5.5,Chain-RFR-PI,2.0,
72,LR-GLASS,0.9242424242424242,1.1824329029459966,5.636363636363637,Chain-RFR-PI,2.0,
73,LR-GLASS,0.9636363636363636,1.1653268833073869,5.909090909090909,Chain-RFR-PI,2.0,
74,LR-GLASS,0.8412698412698412,1.2044580391930948,5.761904761904762,Chain-RFR-PI,2.0,
75,LR-GLASS,0.9174603174603174,1.1773757912570193,5.809523809523809,Chain-RFR-PI,2.0,
76,LR-GLASS,0.9142857142857144,1.179845066493709,5.761904761904762,Chain-RFR-PI,2.0,
77,LR-GLASS,0.8095238095238095,1.1817564660227222,5.809523809523809,Chain-RFR-PI,2.0,
78,LR-GLASS,0.9365079365079364,1.1835504150562166,5.714285714285714,Chain-RFR-PI,2.0,
79,LR-GLASS,0.8857142857142859,1.165573481076874,5.714285714285714,Chain-RFR-PI,2.0,
80,LR-GLASS,0.8696969696969696,1.1916214672330696,5.7727272727272725,Chain-RFR-PI,2.0,
81,LR-GLASS,0.9333333333333336,1.171586734761969,5.818181818181818,Chain-RFR-PI,2.0,
82,LR-GLASS,0.893939393939394,1.1840888425296845,5.863636363636363,Chain-RFR-PI,2.0,
83,LR-GLASS,0.9090909090909092,1.170338384785452,5.7272727272727275,Chain-RFR-PI,2.0,
84,LR-GLASS,0.9301587301587302,1.1645573039042143,5.904761904761905,Chain-RFR-PI,2.0,
85,LR-GLASS,0.9111111111111112,1.182802746860426,5.857142857142857,Chain-RFR-PI,2.0,
86,LR-GLASS,0.8444444444444444,1.1760863999460744,5.523809523809524,Chain-RFR-PI,2.0,
87,LR-GLASS,0.8952380952380953,1.1726259364728082,5.571428571428571,Chain-RFR-PI,2.0,
88,LR-GLASS,0.8857142857142856,1.1706247942551224,5.476190476190476,Chain-RFR-PI,2.0,
89,LR-GLASS,0.8412698412698412,1.162230458182537,5.571428571428571,Chain-RFR-PI,2.0,
90,LR-GLASS,0.8060606060606059,1.1685373403813184,5.545454545454546,Chain-RFR-PI,2.0,
91,LR-GLASS,0.8696969696969699,1.1665651442859355,5.636363636363637,Chain-RFR-PI,2.0,
92,LR-GLASS,0.9151515151515152,1.1604508835015688,5.7272727272727275,Chain-RFR-PI,2.0,
93,LR-GLASS,0.912121212121212,1.1601250203582132,5.7727272727272725,Chain-RFR-PI,2.0,
94,LR-GLASS,0.9142857142857144,1.163093060808765,5.571428571428571,Chain-RFR-PI,2.0,
95,LR-GLASS,0.8984126984126984,1.1974170893933576,5.809523809523809,Chain-RFR-PI,2.0,
96,LR-GLASS,0.8984126984126982,1.168040369961305,5.619047619047619,Chain-RFR-PI,2.0,
97,LR-GLASS,0.9301587301587302,1.1653695199416112,5.857142857142857,Chain-RFR-PI,2.0,
98,LR-GLASS,0.834920634920635,1.1790403928476914,5.666666666666667,Chain-RFR-PI,2.0,
99,LR-GLASS,0.8952380952380953,1.17074244737137,5.666666666666667,Chain-RFR-PI,2.0,
100,LR-IRIS,0.8666666666666667,0.8242541932388169,3.0,Chain-RFR-PI,2.0,
101,LR-IRIS,0.9555555555555556,0.818293774258378,3.0,Chain-RFR-PI,2.0,
102,LR-IRIS,0.9555555555555556,0.8150634262864225,3.0,Chain-RFR-PI,2.0,
103,LR-IRIS,1.0,0.8224414489650237,3.0,Chain-RFR-PI,2.0,
104,LR-IRIS,0.9111111111111112,0.8205381137103585,3.0,Chain-RFR-PI,2.0,
105,LR-IRIS,1.0,0.819118495056928,3.0,Chain-RFR-PI,2.0,
106,LR-IRIS,0.9777777777777776,0.8344132602874502,2.933333333333333,Chain-RFR-PI,2.0,
107,LR-IRIS,1.0,0.8238473984748284,3.0,Chain-RFR-PI,2.0,
108,LR-IRIS,0.9555555555555556,0.8210005158341245,3.0,Chain-RFR-PI,2.0,
109,LR-IRIS,1.0,0.8137674538555979,3.0,Chain-RFR-PI,2.0,
110,LR-IRIS,0.9555555555555556,0.813697624480141,3.0,Chain-RFR-PI,2.0,
111,LR-IRIS,1.0,0.8282462056098534,3.0,Chain-RFR-PI,2.0,
112,LR-IRIS,0.9111111111111112,0.8263313306414666,3.0,Chain-RFR-PI,2.0,
113,LR-IRIS,0.9555555555555556,0.8217220649044428,3.0,Chain-RFR-PI,2.0,
114,LR-IRIS,0.9111111111111112,0.8329919783371922,3.0,Chain-RFR-PI,2.0,
115,LR-IRIS,1.0,0.823718625465733,3.0,Chain-RFR-PI,2.0,
116,LR-IRIS,0.9555555555555556,0.824360068830997,3.0,Chain-RFR-PI,2.0,
117,LR-IRIS,1.0,0.8275888121082862,3.0,Chain-RFR-PI,2.0,
118,LR-IRIS,0.9111111111111112,0.8172390924254164,3.0,Chain-RFR-PI,2.0,
119,LR-IRIS,0.9555555555555556,0.8312862360276471,3.0,Chain-RFR-PI,2.0,
120,LR-IRIS,0.9555555555555556,0.8191743972505724,3.0,Chain-RFR-PI,2.0,
121,LR-IRIS,0.9555555555555556,0.818324620770995,3.0,Chain-RFR-PI,2.0,
122,LR-IRIS,0.9555555555555556,0.8309938465108375,3.0,Chain-RFR-PI,2.0,
123,LR-IRIS,0.9555555555555556,0.8287434808622023,3.0,Chain-RFR-PI,2.0,
124,LR-IRIS,1.0,0.8135273781299898,3.0,Chain-RFR-PI,2.0,
125,LR-IRIS,0.9555555555555556,0.8274076552718417,3.0,Chain-RFR-PI,2.0,
126,LR-IRIS,0.9555555555555556,0.8240051286484832,3.0,Chain-RFR-PI,2.0,
127,LR-IRIS,0.8666666666666667,0.8195863005635146,3.0,Chain-RFR-PI,2.0,
128,LR-IRIS,1.0,0.8297590065865373,3.0,Chain-RFR-PI,2.0,
129,LR-IRIS,1.0,0.8241611444763093,3.0,Chain-RFR-PI,2.0,
130,LR-IRIS,0.9555555555555556,0.8187310951050968,3.0,Chain-RFR-PI,2.0,
131,LR-IRIS,0.9555555555555556,0.8310839554567138,3.0,Chain-RFR-PI,2.0,
132,LR-IRIS,0.9111111111111112,0.8214410830822909,3.0,Chain-RFR-PI,2.0,
133,LR-IRIS,1.0,0.8173535980110533,3.0,Chain-RFR-PI,2.0,
134,LR-IRIS,0.9555555555555556,0.8604443613183039,3.0,Chain-RFR-PI,2.0,
135,LR-IRIS,1.0,0.8363422625176163,3.0,Chain-RFR-PI,2.0,
136,LR-IRIS,1.0,0.8364673932341921,3.0,Chain-RFR-PI,2.0,
137,LR-IRIS,1.0,0.8206265008919295,3.0,Chain-RFR-PI,2.0,
138,LR-IRIS,0.9555555555555556,0.8171834353576999,3.0,Chain-RFR-PI,2.0,
139,LR-IRIS,0.9333333333333332,0.8226743177128457,2.933333333333333,Chain-RFR-PI,2.0,
140,LR-IRIS,1.0,0.8158107041575573,3.0,Chain-RFR-PI,2.0,
141,LR-IRIS,0.9555555555555556,0.81420137310331,3.0,Chain-RFR-PI,2.0,
142,LR-IRIS,0.9555555555555556,0.8245247074140153,3.0,Chain-RFR-PI,2.0,
143,LR-IRIS,0.9555555555555556,0.828148206546477,3.0,Chain-RFR-PI,2.0,
144,LR-IRIS,1.0,0.8285279052980739,3.0,Chain-RFR-PI,2.0,
145,LR-IRIS,1.0,0.8403950147559793,3.0,Chain-RFR-PI,2.0,
146,LR-IRIS,0.9555555555555556,0.8173822275624524,3.0,Chain-RFR-PI,2.0,
147,LR-IRIS,1.0,0.8308431223553969,3.0,Chain-RFR-PI,2.0,
148,LR-IRIS,0.9555555555555556,0.8376678696440015,3.0,Chain-RFR-PI,2.0,
149,LR-IRIS,0.9111111111111112,0.8298263703771616,3.0,Chain-RFR-PI,2.0,
150,LR-LETTER,0.9253153846153844,6.550016781884494,18.6015,Chain-RFR-PI,2.0,
151,LR-LETTER,0.9262446153846152,6.536393591181724,18.766,Chain-RFR-PI,2.0,
152,LR-LETTER,0.924176923076923,6.519842893882748,18.619,Chain-RFR-PI,2.0,
153,LR-LETTER,0.9241753846153848,6.5218087855337235,18.643,Chain-RFR-PI,2.0,
154,LR-LETTER,0.9236092307692308,6.535373072602916,18.582,Chain-RFR-PI,2.0,
155,LR-LETTER,0.922216923076923,6.541578059453511,18.5535,Chain-RFR-PI,2.0,
156,LR-LETTER,0.9228415384615384,6.514114459463458,18.5685,Chain-RFR-PI,2.0,
157,LR-LETTER,0.92492,6.478593398962976,18.6325,Chain-RFR-PI,2.0,
158,LR-LETTER,0.9259861538461538,6.532263977446487,18.717,Chain-RFR-PI,2.0,
159,LR-LETTER,0.9218523076923076,6.52165921234076,18.4395,Chain-RFR-PI,2.0,
160,LR-LETTER,0.9245015384615384,6.515680459938417,18.649,Chain-RFR-PI,2.0,
161,LR-LETTER,0.9220507692307692,6.525298569035494,18.599,Chain-RFR-PI,2.0,
162,LR-LETTER,0.9227092307692308,6.5354841632462275,18.58,Chain-RFR-PI,2.0,
163,LR-LETTER,0.9261892307692308,6.550512474152071,18.6915,Chain-RFR-PI,2.0,
164,LR-LETTER,0.9250446153846154,6.5400371074637995,18.6715,Chain-RFR-PI,2.0,
165,LR-LETTER,0.92194,6.546470863749413,18.4165,Chain-RFR-PI,2.0,
166,LR-LETTER,0.924826153846154,6.519726500857288,18.598,Chain-RFR-PI,2.0,
167,LR-LETTER,0.9210230769230768,6.552488344046475,18.5005,Chain-RFR-PI,2.0,
168,LR-LETTER,0.9242784615384616,6.527319872588888,18.613,Chain-RFR-PI,2.0,
169,LR-LETTER,0.9269953846153848,6.500708447775793,18.8405,Chain-RFR-PI,2.0,
170,LR-LETTER,0.9245861538461538,6.478377781817675,18.6805,Chain-RFR-PI,2.0,
171,LR-LETTER,0.925583076923077,6.512462551067675,18.6895,Chain-RFR-PI,2.0,
172,LR-LETTER,0.9246430769230768,6.524841999234371,18.6395,Chain-RFR-PI,2.0,
173,LR-LETTER,0.923173846153846,6.545244002020797,18.6385,Chain-RFR-PI,2.0,
174,LR-LETTER,0.9212876923076924,6.522421904470812,18.484,Chain-RFR-PI,2.0,
175,LR-LETTER,0.9241876923076924,6.5167969938477235,18.6075,Chain-RFR-PI,2.0,
176,LR-LETTER,0.9233769230769232,6.5182434162908125,18.6505,Chain-RFR-PI,2.0,
177,LR-LETTER,0.9233984615384616,6.517683674754567,18.545,Chain-RFR-PI,2.0,
178,LR-LETTER,0.92576,6.50492903674447,18.756,Chain-RFR-PI,2.0,
179,LR-LETTER,0.9231553846153846,6.5158827959769665,18.507,Chain-RFR-PI,2.0,
180,LR-LETTER,0.9256984615384616,6.518134404181457,18.8795,Chain-RFR-PI,2.0,
181,LR-LETTER,0.9211846153846154,6.5182639704930185,18.508,Chain-RFR-PI,2.0,
182,LR-LETTER,0.9242892307692308,6.5109451905137155,18.6845,Chain-RFR-PI,2.0,
183,LR-LETTER,0.9234630769230768,6.527117997784429,18.5405,Chain-RFR-PI,2.0,
184,LR-LETTER,0.9237784615384615,6.525437434602182,18.553,Chain-RFR-PI,2.0,
185,LR-LETTER,0.9230369230769232,6.5317441199093285,18.576,Chain-RFR-PI,2.0,
186,LR-LETTER,0.9233323076923076,6.521240025099342,18.603,Chain-RFR-PI,2.0,
187,LR-LETTER,0.925186153846154,6.53197129173236,18.699,Chain-RFR-PI,2.0,
188,LR-LETTER,0.9247353846153846,6.485317092632153,18.7725,Chain-RFR-PI,2.0,
189,LR-LETTER,0.92314,6.520859099851837,18.536,Chain-RFR-PI,2.0,
190,LR-LETTER,0.9245230769230768,6.537551770885101,18.5,Chain-RFR-PI,2.0,
191,LR-LETTER,0.9229061538461536,6.539397419873885,18.5385,Chain-RFR-PI,2.0,
192,LR-LETTER,0.9219846153846154,6.513708593037702,18.4465,Chain-RFR-PI,2.0,
193,LR-LETTER,0.92342,6.546377736336763,18.5255,Chain-RFR-PI,2.0,
194,LR-LETTER,0.9243692307692308,6.52816971594114,18.754,Chain-RFR-PI,2.0,
195,LR-LETTER,0.92424,6.496424704639008,18.5755,Chain-RFR-PI,2.0,
196,LR-LETTER,0.9250923076923075,6.522808545095808,18.776,Chain-RFR-PI,2.0,
197,LR-LETTER,0.9231953846153846,6.5041202010764305,18.599,Chain-RFR-PI,2.0,
198,LR-LETTER,0.9260584615384616,6.524583831181249,18.802,Chain-RFR-PI,2.0,
199,LR-LETTER,0.9238861538461538,6.524583020629081,18.5395,Chain-RFR-PI,2.0,
200,LR-LIBRAS,0.8957671957671958,2.394799255697857,11.055555555555555,Chain-RFR-PI,2.0,
201,LR-LIBRAS,0.8968253968253967,2.378192582617957,11.02777777777778,Chain-RFR-PI,2.0,
202,LR-LIBRAS,0.9084656084656086,2.3892613936114193,11.02777777777778,Chain-RFR-PI,2.0,
203,LR-LIBRAS,0.901058201058201,2.379888027228104,11.055555555555555,Chain-RFR-PI,2.0,
204,LR-LIBRAS,0.8814814814814815,2.3781241357501166,10.61111111111111,Chain-RFR-PI,2.0,
205,LR-LIBRAS,0.8947089947089949,2.3886668168850305,11.0,Chain-RFR-PI,2.0,
206,LR-LIBRAS,0.8706349206349207,2.3689304877852932,10.63888888888889,Chain-RFR-PI,2.0,
207,LR-LIBRAS,0.8825396825396826,2.3896235293515486,10.52777777777778,Chain-RFR-PI,2.0,
208,LR-LIBRAS,0.9066137566137566,2.373521014224206,11.47222222222222,Chain-RFR-PI,2.0,
209,LR-LIBRAS,0.8973544973544973,2.377364470380293,11.055555555555555,Chain-RFR-PI,2.0,
210,LR-LIBRAS,0.8587301587301588,2.3879719298973745,10.27777777777778,Chain-RFR-PI,2.0,
211,LR-LIBRAS,0.8933862433862433,2.3838993504690293,10.88888888888889,Chain-RFR-PI,2.0,
212,LR-LIBRAS,0.8814814814814816,2.394291638035234,11.02777777777778,Chain-RFR-PI,2.0,
213,LR-LIBRAS,0.9044973544973546,2.383129582062097,11.0,Chain-RFR-PI,2.0,
214,LR-LIBRAS,0.8997354497354498,2.365541427863137,11.25,Chain-RFR-PI,2.0,
215,LR-LIBRAS,0.8899470899470899,2.382940421422858,11.13888888888889,Chain-RFR-PI,2.0,
216,LR-LIBRAS,0.9272486772486772,2.376078782781374,11.47222222222222,Chain-RFR-PI,2.0,
217,LR-LIBRAS,0.913756613756614,2.3701535884917018,11.694444444444445,Chain-RFR-PI,2.0,
218,LR-LIBRAS,0.8791005291005292,2.3743215706773446,10.25,Chain-RFR-PI,2.0,
219,LR-LIBRAS,0.8656084656084656,2.383607996491218,10.36111111111111,Chain-RFR-PI,2.0,
220,LR-LIBRAS,0.8632275132275133,2.3981673677984103,10.194444444444445,Chain-RFR-PI,2.0,
221,LR-LIBRAS,0.8828042328042329,2.3884870127403217,11.02777777777778,Chain-RFR-PI,2.0,
222,LR-LIBRAS,0.8785714285714286,2.377856136972439,10.5,Chain-RFR-PI,2.0,
223,LR-LIBRAS,0.864021164021164,2.371168698563113,10.5,Chain-RFR-PI,2.0,
224,LR-LIBRAS,0.8907407407407406,2.3796797717325697,10.916666666666666,Chain-RFR-PI,2.0,
225,LR-LIBRAS,0.9050264550264552,2.3842734564449315,11.25,Chain-RFR-PI,2.0,
226,LR-LIBRAS,0.892063492063492,2.3871612057254104,10.97222222222222,Chain-RFR-PI,2.0,
227,LR-LIBRAS,0.8989417989417992,2.3872846876825924,11.305555555555555,Chain-RFR-PI,2.0,
228,LR-LIBRAS,0.8923280423280424,2.390464796679531,10.666666666666666,Chain-RFR-PI,2.0,
229,LR-LIBRAS,0.9105820105820108,2.3947076769439493,11.444444444444445,Chain-RFR-PI,2.0,
230,LR-LIBRAS,0.882010582010582,2.3682490941640393,10.86111111111111,Chain-RFR-PI,2.0,
231,LR-LIBRAS,0.8925925925925926,2.3868953359825382,10.77777777777778,Chain-RFR-PI,2.0,
232,LR-LIBRAS,0.8944444444444444,2.376076044023774,10.88888888888889,Chain-RFR-PI,2.0,
233,LR-LIBRAS,0.8835978835978836,2.3795005883613616,10.63888888888889,Chain-RFR-PI,2.0,
234,LR-LIBRAS,0.8970899470899472,2.375874998424276,10.805555555555555,Chain-RFR-PI,2.0,
235,LR-LIBRAS,0.8923280423280424,2.38933407459222,11.02777777777778,Chain-RFR-PI,2.0,
236,LR-LIBRAS,0.8753968253968254,2.3777160528493715,10.444444444444445,Chain-RFR-PI,2.0,
237,LR-LIBRAS,0.8986772486772487,2.3981685695883432,10.75,Chain-RFR-PI,2.0,
238,LR-LIBRAS,0.9015873015873016,2.3709432629391354,10.805555555555555,Chain-RFR-PI,2.0,
239,LR-LIBRAS,0.9142857142857144,2.374186405471197,11.88888888888889,Chain-RFR-PI,2.0,
240,LR-LIBRAS,0.8873015873015873,2.3933279666657765,11.166666666666666,Chain-RFR-PI,2.0,
241,LR-LIBRAS,0.8785714285714286,2.362482018978279,10.555555555555555,Chain-RFR-PI,2.0,
242,LR-LIBRAS,0.8989417989417992,2.3741092019593153,11.02777777777778,Chain-RFR-PI,2.0,
243,LR-LIBRAS,0.9082010582010582,2.3960320292386768,10.194444444444445,Chain-RFR-PI,2.0,
244,LR-LIBRAS,0.8878306878306879,2.3732461669521356,11.055555555555555,Chain-RFR-PI,2.0,
245,LR-LIBRAS,0.8783068783068784,2.38066552458892,10.38888888888889,Chain-RFR-PI,2.0,
246,LR-LIBRAS,0.8880952380952382,2.3883863724511025,10.805555555555555,Chain-RFR-PI,2.0,
247,LR-LIBRAS,0.889153439153439,2.389873457701694,10.916666666666666,Chain-RFR-PI,2.0,
248,LR-LIBRAS,0.8870370370370371,2.376398677827737,10.75,Chain-RFR-PI,2.0,
249,LR-LIBRAS,0.9055555555555556,2.3901554549674224,11.0,Chain-RFR-PI,2.0,
250,LR-PENDIGITS,0.9709090909090912,2.570459847199841,9.784545454545457,Chain-RFR-PI,2.0,
251,LR-PENDIGITS,0.9684242424242426,2.588511403095858,9.770909090909091,Chain-RFR-PI,2.0,
252,LR-PENDIGITS,0.9720554039025378,2.571539205616394,9.802547770700636,Chain-RFR-PI,2.0,
253,LR-PENDIGITS,0.9693054291780407,2.572963114594631,9.75614194722475,Chain-RFR-PI,2.0,
254,LR-PENDIGITS,0.9708826205641492,2.5661596477944224,9.778889899909007,Chain-RFR-PI,2.0,
255,LR-PENDIGITS,0.9706804165402892,2.583193386664278,9.784349408553233,Chain-RFR-PI,2.0,
256,LR-PENDIGITS,0.9700131432615512,2.5741730458561123,9.792538671519564,Chain-RFR-PI,2.0,
257,LR-PENDIGITS,0.9721160651096956,2.5751359051740423,9.787989080982712,Chain-RFR-PI,2.0,
258,LR-PENDIGITS,0.9731473056313822,2.589224391997307,9.789808917197451,Chain-RFR-PI,2.0,
259,LR-PENDIGITS,0.9698716004448488,2.581341613949637,9.775250227479528,Chain-RFR-PI,2.0,
260,LR-PENDIGITS,0.9716565656565658,2.5770737560216195,9.780909090909091,Chain-RFR-PI,2.0,
261,LR-PENDIGITS,0.9710101010101012,2.579890545161561,9.785454545454543,Chain-RFR-PI,2.0,
262,LR-PENDIGITS,0.9710443837832374,2.575003124312275,9.768880800727937,Chain-RFR-PI,2.0,
263,LR-PENDIGITS,0.9709432817713072,2.5758503694913575,9.795268425841677,Chain-RFR-PI,2.0,
264,LR-PENDIGITS,0.9692043271661106,2.58301611296865,9.768880800727937,Chain-RFR-PI,2.0,
265,LR-PENDIGITS,0.9705388737235872,2.5916642716654468,9.795268425841677,Chain-RFR-PI,2.0,
266,LR-PENDIGITS,0.9719340814882216,2.585000524768981,9.800727934485897,Chain-RFR-PI,2.0,
267,LR-PENDIGITS,0.9697098372257608,2.5818871634735325,9.78616924476797,Chain-RFR-PI,2.0,
268,LR-PENDIGITS,0.9697907188353048,2.56145607359437,9.76251137397634,Chain-RFR-PI,2.0,
269,LR-PENDIGITS,0.9704377717116572,2.5695421016269844,9.78343949044586,Chain-RFR-PI,2.0,
270,LR-PENDIGITS,0.9684646464646468,2.569536584680847,9.741818181818182,Chain-RFR-PI,2.0,
271,LR-PENDIGITS,0.969959595959596,2.5722229893582567,9.789090909090907,Chain-RFR-PI,2.0,
