,data,tau_x_score,prediction_time,buckets_per_rank,algo,sigma-factor,percentage
682,LR-GLASS,0.8848484848484849,0.5122413551023245,6.0,Native-RFR-PI,0.0,
683,LR-GLASS,0.9272727272727272,0.5203343338509302,6.0,Native-RFR-PI,0.0,
684,LR-GLASS,0.9428571428571428,0.6573233359595448,6.0,Native-RFR-PI,0.0,
685,LR-GLASS,0.9047619047619048,0.5099788780135729,6.0,Native-RFR-PI,0.0,
686,LR-GLASS,0.907936507936508,0.5184712046433548,5.9523809523809526,Native-RFR-PI,0.0,
687,LR-GLASS,0.8920634920634921,0.515947971152174,6.0,Native-RFR-PI,0.0,
688,LR-GLASS,0.9428571428571432,0.4706991374076417,6.0,Native-RFR-PI,0.0,
689,LR-GLASS,0.8857142857142858,0.5091743189016912,6.0,Native-RFR-PI,0.0,
690,LR-GLASS,0.8545454545454546,0.513180599784647,6.0,Native-RFR-PI,0.0,
691,LR-GLASS,0.8787878787878789,0.5198485751611757,6.0,Native-RFR-PI,0.0,
692,LR-GLASS,0.9333333333333336,0.5039234664382276,6.0,Native-RFR-PI,0.0,
693,LR-GLASS,0.9515151515151516,0.495840592116871,6.0,Native-RFR-PI,0.0,
694,LR-GLASS,0.8984126984126984,0.4027561347440626,6.0,Native-RFR-PI,0.0,
695,LR-GLASS,0.9238095238095236,0.4092302322465481,6.0,Native-RFR-PI,0.0,
696,LR-GLASS,0.8920634920634919,0.4718140979253538,6.0,Native-RFR-PI,0.0,
697,LR-GLASS,0.9396825396825396,0.5011498189285191,5.9523809523809526,Native-RFR-PI,0.0,
698,LR-GLASS,0.8666666666666666,0.5193565720791079,6.0,Native-RFR-PI,0.0,
699,LR-GLASS,0.9301587301587302,0.5053686250174849,6.0,Native-RFR-PI,0.0,
700,LR-IRIS,0.9111111111111112,0.4771885150828054,3.0,Native-RFR-PI,0.0,
701,LR-IRIS,0.9555555555555556,0.4671216758972805,3.0,Native-RFR-PI,0.0,
702,LR-IRIS,0.9555555555555556,0.464736905160428,3.0,Native-RFR-PI,0.0,
703,LR-IRIS,1.0,0.4690946578495172,3.0,Native-RFR-PI,0.0,
704,LR-IRIS,0.9555555555555556,0.4727080293146968,3.0,Native-RFR-PI,0.0,
705,LR-IRIS,1.0,0.4777973357650802,3.0,Native-RFR-PI,0.0,
706,LR-IRIS,1.0,0.4772893607749779,3.0,Native-RFR-PI,0.0,
707,LR-IRIS,1.0,0.4726238653422348,3.0,Native-RFR-PI,0.0,
708,LR-IRIS,0.9555555555555556,0.4746791328177117,3.0,Native-RFR-PI,0.0,
709,LR-IRIS,1.0,0.4747440354121383,3.0,Native-RFR-PI,0.0,
710,LR-IRIS,0.9555555555555556,0.4739478420355758,3.0,Native-RFR-PI,0.0,
711,LR-IRIS,1.0,0.4731116770625292,3.0,Native-RFR-PI,0.0,
712,LR-IRIS,0.9111111111111112,0.4689567475054754,3.0,Native-RFR-PI,0.0,
713,LR-IRIS,0.9555555555555556,0.4779529338276223,3.0,Native-RFR-PI,0.0,
714,LR-IRIS,0.9555555555555556,0.4765044153981397,3.0,Native-RFR-PI,0.0,
715,LR-IRIS,1.0,0.4679980000304706,3.0,Native-RFR-PI,0.0,
716,LR-IRIS,0.9555555555555556,0.4716084828347319,3.0,Native-RFR-PI,0.0,
717,LR-IRIS,1.0,0.4729092946196538,3.0,Native-RFR-PI,0.0,
718,LR-IRIS,1.0,0.4744636803573626,3.0,Native-RFR-PI,0.0,
719,LR-IRIS,0.9555555555555556,0.4749814101533413,3.0,Native-RFR-PI,0.0,
720,LR-IRIS,0.9555555555555556,0.4730987275690625,3.0,Native-RFR-PI,0.0,
721,LR-IRIS,0.9555555555555556,0.4704236280580336,3.0,Native-RFR-PI,0.0,
722,LR-IRIS,0.9555555555555556,0.4721614640940746,3.0,Native-RFR-PI,0.0,
723,LR-IRIS,1.0,0.4693225212874356,3.0,Native-RFR-PI,0.0,
724,LR-IRIS,1.0,0.4739977173218672,3.0,Native-RFR-PI,0.0,
725,LR-IRIS,0.9555555555555556,0.4691273044978845,3.0,Native-RFR-PI,0.0,
726,LR-IRIS,0.9555555555555556,0.4712864159870577,3.0,Native-RFR-PI,0.0,
727,LR-IRIS,0.8666666666666667,0.4652059287619936,3.0,Native-RFR-PI,0.0,
728,LR-IRIS,1.0,0.4729205579204175,3.0,Native-RFR-PI,0.0,
729,LR-IRIS,0.9555555555555556,0.4736956269602271,3.0,Native-RFR-PI,0.0,
730,LR-IRIS,0.9555555555555556,0.4715541718011727,3.0,Native-RFR-PI,0.0,
731,LR-IRIS,0.9555555555555556,0.4668904977746713,3.0,Native-RFR-PI,0.0,
732,LR-IRIS,0.9111111111111112,0.4663468537437754,3.0,Native-RFR-PI,0.0,
733,LR-IRIS,1.0,0.4676423035840888,3.0,Native-RFR-PI,0.0,
734,LR-IRIS,0.9555555555555556,0.4696593647949759,3.0,Native-RFR-PI,0.0,
735,LR-IRIS,0.9555555555555556,0.4736895954858899,3.0,Native-RFR-PI,0.0,
736,LR-IRIS,1.0,0.4760684834648336,3.0,Native-RFR-PI,0.0,
737,LR-IRIS,1.0,0.4722637534991872,3.0,Native-RFR-PI,0.0,
738,LR-IRIS,1.0,0.4576627340293747,3.0,Native-RFR-PI,0.0,
739,LR-IRIS,0.9555555555555556,0.4554325208049034,3.0,Native-RFR-PI,0.0,
740,LR-IRIS,1.0,0.4630937379653076,3.0,Native-RFR-PI,0.0,
741,LR-IRIS,0.9555555555555556,0.4619662215581787,3.0,Native-RFR-PI,0.0,
742,LR-IRIS,0.9555555555555556,0.4599996793937116,3.0,Native-RFR-PI,0.0,
743,LR-IRIS,0.9555555555555556,0.457581697533573,3.0,Native-RFR-PI,0.0,
744,LR-IRIS,1.0,0.4730772242685864,3.0,Native-RFR-PI,0.0,
745,LR-IRIS,1.0,0.4675512741939255,3.0,Native-RFR-PI,0.0,
746,LR-IRIS,0.9111111111111112,0.4713578545387026,3.0,Native-RFR-PI,0.0,
747,LR-IRIS,1.0,0.4710771367755973,3.0,Native-RFR-PI,0.0,
748,LR-IRIS,1.0,0.4576927374239676,3.0,Native-RFR-PI,0.0,
749,LR-IRIS,0.9111111111111112,0.4540081915178279,3.0,Native-RFR-PI,0.0,
750,LR-LETTER,0.923507692307692,1.6869564392373693,25.93,Native-RFR-PI,0.0,
751,LR-LETTER,0.9244630769230768,1.654319254879745,25.9245,Native-RFR-PI,0.0,
752,LR-LETTER,0.9222784615384616,1.639356733897598,25.9345,Native-RFR-PI,0.0,
753,LR-LETTER,0.9227630769230768,1.6692446869994106,25.9275,Native-RFR-PI,0.0,
754,LR-LETTER,0.9228384615384616,1.6423704171084397,25.9255,Native-RFR-PI,0.0,
755,LR-LETTER,0.9210953846153844,1.6552584985042025,25.921,Native-RFR-PI,0.0,
756,LR-LETTER,0.9231815384615384,1.6780355743643032,25.919,Native-RFR-PI,0.0,
757,LR-LETTER,0.9234430769230768,1.6598113230402296,25.9225,Native-RFR-PI,0.0,
758,LR-LETTER,0.9226307692307693,1.6627468839690025,25.925,Native-RFR-PI,0.0,
759,LR-LETTER,0.9203184615384616,1.564508441597165,25.9245,Native-RFR-PI,0.0,
760,LR-LETTER,0.9217292307692307,1.6328470815927578,25.9145,Native-RFR-PI,0.0,
761,LR-LETTER,0.9202907692307692,1.6663836313676317,25.9245,Native-RFR-PI,0.0,
762,LR-LETTER,0.9216353846153844,1.652234833153802,25.9285,Native-RFR-PI,0.0,
763,LR-LETTER,0.9250046153846152,1.6449787944297014,25.9345,Native-RFR-PI,0.0,
764,LR-LETTER,0.9232323076923078,1.6646108953565508,25.935,Native-RFR-PI,0.0,
765,LR-LETTER,0.9211138461538462,1.659642641966257,25.93,Native-RFR-PI,0.0,
766,LR-LETTER,0.9227169230769232,1.6906356449153446,25.93,Native-RFR-PI,0.0,
767,LR-LETTER,0.9207784615384614,1.5729553003555354,25.92,Native-RFR-PI,0.0,
768,LR-LETTER,0.92342,1.7329747142170833,25.926,Native-RFR-PI,0.0,
769,LR-LETTER,0.9248753846153848,1.7218151669417907,25.916,Native-RFR-PI,0.0,
770,LR-LETTER,0.9235969230769232,1.7863014463170264,25.929,Native-RFR-PI,0.0,
771,LR-LETTER,0.924616923076923,1.721345436833435,25.9255,Native-RFR-PI,0.0,
772,LR-LETTER,0.9227507692307692,1.7194220154375093,25.93,Native-RFR-PI,0.0,
773,LR-LETTER,0.9195723076923076,1.80036333667982,25.92,Native-RFR-PI,0.0,
774,LR-LETTER,0.9196153846153846,1.659245100957508,25.9285,Native-RFR-PI,0.0,
775,LR-LETTER,0.9227553846153846,1.6460880228691157,25.9195,Native-RFR-PI,0.0,
776,LR-LETTER,0.9219415384615384,1.6257365979720886,25.9175,Native-RFR-PI,0.0,
777,LR-LETTER,0.9216246153846156,1.6487431929181544,25.917,Native-RFR-PI,0.0,
778,LR-LETTER,0.9234876923076925,1.6382074306732215,25.922,Native-RFR-PI,0.0,
779,LR-LETTER,0.9230815384615384,1.652657102980285,25.9255,Native-RFR-PI,0.0,
780,LR-LETTER,0.9243430769230768,1.6914062332749091,25.931,Native-RFR-PI,0.0,
781,LR-LETTER,0.9215738461538462,1.6594626061012785,25.928,Native-RFR-PI,0.0,
782,LR-LETTER,0.923446153846154,1.562199852173917,25.92,Native-RFR-PI,0.0,
783,LR-LETTER,0.9213507692307692,1.6481313931119552,25.919,Native-RFR-PI,0.0,
784,LR-LETTER,0.9225876923076924,1.6327015844659238,25.92,Native-RFR-PI,0.0,
785,LR-LETTER,0.921203076923077,1.6289251670750942,25.936,Native-RFR-PI,0.0,
786,LR-LETTER,0.92158,1.6997088651063663,25.9185,Native-RFR-PI,0.0,
787,LR-LETTER,0.9241907692307694,1.654941618625951,25.927,Native-RFR-PI,0.0,
788,LR-LETTER,0.9245692307692308,1.6229764646791818,25.931,Native-RFR-PI,0.0,
789,LR-LETTER,0.9202692307692308,1.555201652257771,25.9185,Native-RFR-PI,0.0,
790,LR-LETTER,0.9249076923076924,1.6816182801017048,25.927,Native-RFR-PI,0.0,
791,LR-LETTER,0.9207815384615384,1.6764663796138122,25.928,Native-RFR-PI,0.0,
792,LR-LETTER,0.9215,1.687159774952209,25.9245,Native-RFR-PI,0.0,
793,LR-LETTER,0.9219476923076922,1.6476383829487695,25.93,Native-RFR-PI,0.0,
794,LR-LETTER,0.9215553846153846,1.6221587428562665,25.9185,Native-RFR-PI,0.0,
795,LR-LETTER,0.921863076923077,1.6185316506148413,25.9265,Native-RFR-PI,0.0,
796,LR-LETTER,0.9224015384615384,1.492634338035061,25.927,Native-RFR-PI,0.0,
797,LR-LETTER,0.921473846153846,1.6199052882920622,25.931,Native-RFR-PI,0.0,
798,LR-LETTER,0.9247446153846154,1.609880513607215,25.9265,Native-RFR-PI,0.0,
799,LR-LETTER,0.9224707692307692,1.6526467832265497,25.925,Native-RFR-PI,0.0,
800,LR-LIBRAS,0.8949735449735449,0.7686597165827755,14.97222222222222,Native-RFR-PI,0.0,
801,LR-LIBRAS,0.9079365079365078,0.7653725511078675,14.944444444444445,Native-RFR-PI,0.0,
802,LR-LIBRAS,0.9153439153439156,0.7924023276519416,14.944444444444445,Native-RFR-PI,0.0,
803,LR-LIBRAS,0.8997354497354498,0.7767813380146061,14.916666666666666,Native-RFR-PI,0.0,
804,LR-LIBRAS,0.8888888888888888,0.7533869330577125,14.944444444444445,Native-RFR-PI,0.0,
805,LR-LIBRAS,0.8904761904761904,0.753697838722575,14.944444444444445,Native-RFR-PI,0.0,
806,LR-LIBRAS,0.8931216931216931,0.7986036675504808,14.88888888888889,Native-RFR-PI,0.0,
807,LR-LIBRAS,0.8793650793650793,0.7618939887418954,14.944444444444445,Native-RFR-PI,0.0,
808,LR-LIBRAS,0.9126984126984128,0.7558637430683359,14.944444444444445,Native-RFR-PI,0.0,
809,LR-LIBRAS,0.9068783068783072,0.7721174346841295,14.944444444444445,Native-RFR-PI,0.0,
810,LR-LIBRAS,0.8526455026455027,0.7493819640107846,14.97222222222222,Native-RFR-PI,0.0,
811,LR-LIBRAS,0.912962962962963,0.7504220286742935,14.97222222222222,Native-RFR-PI,0.0,
812,LR-LIBRAS,0.8706349206349207,0.7438889427353631,14.916666666666666,Native-RFR-PI,0.0,
813,LR-LIBRAS,0.8902116402116403,0.7482389410173031,14.916666666666666,Native-RFR-PI,0.0,
814,LR-LIBRAS,0.9164021164021164,0.7525788888025996,14.944444444444445,Native-RFR-PI,0.0,
815,LR-LIBRAS,0.9089947089947088,0.7455293528171054,15.0,Native-RFR-PI,0.0,
816,LR-LIBRAS,0.914814814814815,0.7609272849192348,14.944444444444445,Native-RFR-PI,0.0,
817,LR-LIBRAS,0.9087301587301588,0.7461005214938103,14.916666666666666,Native-RFR-PI,0.0,
818,LR-LIBRAS,0.8931216931216931,0.7584068136086681,15.0,Native-RFR-PI,0.0,
819,LR-LIBRAS,0.8817460317460317,0.7615067656216616,14.97222222222222,Native-RFR-PI,0.0,
820,LR-LIBRAS,0.8859788359788361,0.8261965990030721,14.97222222222222,Native-RFR-PI,0.0,
821,LR-LIBRAS,0.8984126984126983,0.8337206462608837,14.944444444444445,Native-RFR-PI,0.0,
822,LR-LIBRAS,0.8923280423280424,0.7502016282939248,14.916666666666666,Native-RFR-PI,0.0,
823,LR-LIBRAS,0.8698412698412699,0.7545988861624354,15.0,Native-RFR-PI,0.0,
824,LR-LIBRAS,0.8989417989417989,0.7380130459783587,15.0,Native-RFR-PI,0.0,
825,LR-LIBRAS,0.9047619047619048,0.8031376251618055,14.88888888888889,Native-RFR-PI,0.0,
826,LR-LIBRAS,0.8870370370370372,0.7372350527235522,14.97222222222222,Native-RFR-PI,0.0,
827,LR-LIBRAS,0.9042328042328044,0.7329154706936365,14.944444444444445,Native-RFR-PI,0.0,
828,LR-LIBRAS,0.8743386243386244,0.7525773242811836,14.97222222222222,Native-RFR-PI,0.0,
829,LR-LIBRAS,0.9166666666666666,0.7442920958055327,14.916666666666666,Native-RFR-PI,0.0,
830,LR-LIBRAS,0.8902116402116403,0.7497424557989848,14.97222222222222,Native-RFR-PI,0.0,
831,LR-LIBRAS,0.891005291005291,0.7414768890611995,14.944444444444445,Native-RFR-PI,0.0,
832,LR-LIBRAS,0.8907407407407408,0.7344640447334654,14.86111111111111,Native-RFR-PI,0.0,
833,LR-LIBRAS,0.8841269841269841,0.7412700316967922,15.0,Native-RFR-PI,0.0,
834,LR-LIBRAS,0.8888888888888888,0.7377572813119199,14.88888888888889,Native-RFR-PI,0.0,
835,LR-LIBRAS,0.8931216931216931,0.8010537428228789,14.88888888888889,Native-RFR-PI,0.0,
836,LR-LIBRAS,0.8727513227513228,0.748806265285327,14.916666666666666,Native-RFR-PI,0.0,
837,LR-LIBRAS,0.9092592592592592,0.7505920989230108,14.97222222222222,Native-RFR-PI,0.0,
838,LR-LIBRAS,0.9034391534391536,0.7351029295199691,14.916666666666666,Native-RFR-PI,0.0,
839,LR-LIBRAS,0.9116402116402118,0.7652645031765427,14.944444444444445,Native-RFR-PI,0.0,
840,LR-LIBRAS,0.891005291005291,0.738443726997862,14.88888888888889,Native-RFR-PI,0.0,
841,LR-LIBRAS,0.8743386243386244,0.740725343758442,14.97222222222222,Native-RFR-PI,0.0,
842,LR-LIBRAS,0.9021164021164024,0.7442972961336299,14.944444444444445,Native-RFR-PI,0.0,
843,LR-LIBRAS,0.9068783068783068,0.7270086188481226,15.0,Native-RFR-PI,0.0,
844,LR-LIBRAS,0.888095238095238,0.7419355896658738,14.97222222222222,Native-RFR-PI,0.0,
845,LR-LIBRAS,0.8796296296296297,0.7961670960385936,14.97222222222222,Native-RFR-PI,0.0,
846,LR-LIBRAS,0.9052910052910051,0.743208204341976,14.88888888888889,Native-RFR-PI,0.0,
847,LR-LIBRAS,0.8764550264550264,0.7563375437868862,14.97222222222222,Native-RFR-PI,0.0,
848,LR-LIBRAS,0.8843915343915344,0.7471332177624211,14.97222222222222,Native-RFR-PI,0.0,
849,LR-LIBRAS,0.9201058201058202,0.7551610245527567,14.944444444444445,Native-RFR-PI,0.0,
850,LR-PENDIGITS,0.9693333333333336,1.3227751702176291,9.99090909090909,Native-RFR-PI,0.0,
851,LR-PENDIGITS,0.9644848484848484,1.3282957551032593,9.99090909090909,Native-RFR-PI,0.0,
852,LR-PENDIGITS,0.9687594783136184,1.3538858475375035,9.988171064604186,Native-RFR-PI,0.0,
853,LR-PENDIGITS,0.9646142958244872,1.337081807572834,9.985441310282075,Native-RFR-PI,0.0,
854,LR-PENDIGITS,0.9668789808917196,1.3448953037866862,9.981801637852591,Native-RFR-PI,0.0,
855,LR-PENDIGITS,0.967121625720352,1.3047728266125247,9.987261146496817,Native-RFR-PI,0.0,
856,LR-PENDIGITS,0.9632999696693963,1.3214679251221229,9.989990900818926,Native-RFR-PI,0.0,
857,LR-PENDIGITS,0.9651602466889092,1.3587494282893449,9.980891719745223,Native-RFR-PI,0.0,
858,LR-PENDIGITS,0.967141846122738,1.32269069406882,9.982711555959964,Native-RFR-PI,0.0,
859,LR-PENDIGITS,0.9641492265696088,1.338350892339158,9.979071883530482,Native-RFR-PI,0.0,
860,LR-PENDIGITS,0.9652323232323232,1.3451721614740313,9.99,Native-RFR-PI,0.0,
861,LR-PENDIGITS,0.9667272727272728,1.3376997648838418,9.991818181818182,Native-RFR-PI,0.0,
862,LR-PENDIGITS,0.9645536346173288,1.339405010832026,9.988171064604186,Native-RFR-PI,0.0,
863,LR-PENDIGITS,0.96728338893944,1.3041467847106183,9.985441310282075,Native-RFR-PI,0.0,
864,LR-PENDIGITS,0.9649782630674352,1.1851755958949324,9.989080982711556,Native-RFR-PI,0.0,
865,LR-PENDIGITS,0.9679708826205644,1.318373298041681,9.985441310282075,Native-RFR-PI,0.0,
866,LR-PENDIGITS,0.9661106056010516,1.3282541036967404,9.989080982711556,Native-RFR-PI,0.0,
867,LR-PENDIGITS,0.9656859771509454,1.3356308703690716,9.989990900818926,Native-RFR-PI,0.0,
868,LR-PENDIGITS,0.965059144676979,1.3401961528714066,9.990900818926296,Native-RFR-PI,0.0,
869,LR-PENDIGITS,0.966818319684562,1.3316631672054264,9.984531392174704,Native-RFR-PI,0.0,
870,LR-PENDIGITS,0.9658383838383838,1.3457245850962734,9.986363636363636,Native-RFR-PI,0.0,
871,LR-PENDIGITS,0.9647676767676768,1.3138135362558496,9.985454545454546,Native-RFR-PI,0.0,
872,LR-PENDIGITS,0.9667374380750176,1.3024821058625666,9.988171064604186,Native-RFR-PI,0.0,
873,LR-PENDIGITS,0.9661308260034376,1.3011987753699643,9.986351228389443,Native-RFR-PI,0.0,
874,LR-PENDIGITS,0.964998483469821,1.3137985629822044,9.986351228389443,Native-RFR-PI,0.0,
875,LR-PENDIGITS,0.9688808007279348,1.3233125106663628,9.989990900818926,Native-RFR-PI,0.0,
876,LR-PENDIGITS,0.9653826711151554,1.3357812830393374,9.985441310282075,Native-RFR-PI,0.0,
877,LR-PENDIGITS,0.96738449095137,1.3468537889773344,9.988171064604186,Native-RFR-PI,0.0,
878,LR-PENDIGITS,0.9645536346173288,1.3290020052629754,9.991810737033669,Native-RFR-PI,0.0,
879,LR-PENDIGITS,0.9655848751390154,1.318157581585993,9.987261146496817,Native-RFR-PI,0.0,
880,LR-PENDIGITS,0.9665050505050504,1.3291610962653913,9.989090909090908,Native-RFR-PI,0.0,
881,LR-PENDIGITS,0.967858585858586,1.3483708340067406,9.988181818181818,Native-RFR-PI,0.0,
882,LR-PENDIGITS,0.967404711353756,1.3256454937379336,9.990900818926296,Native-RFR-PI,0.0,
883,LR-PENDIGITS,0.967505813365686,1.3399258651329795,9.991810737033669,Native-RFR-PI,0.0,
884,LR-PENDIGITS,0.9667778788797896,1.3227644446788576,9.986351228389443,Native-RFR-PI,0.0,
885,LR-PENDIGITS,0.9651400262865232,1.3223317699743022,9.994540491355778,Native-RFR-PI,0.0,
886,LR-PENDIGITS,0.9640481245576789,1.3438765541942277,9.985441310282075,Native-RFR-PI,0.0,
887,LR-PENDIGITS,0.9651602466889092,1.34817539846045,9.991810737033669,Native-RFR-PI,0.0,
888,LR-PENDIGITS,0.967323829744212,1.310728147991707,9.987261146496817,Native-RFR-PI,0.0,
889,LR-PENDIGITS,0.9659488423819635,1.3291069644829412,9.990900818926296,Native-RFR-PI,0.0,
890,LR-PENDIGITS,0.9675353535353536,1.3444910933216834,9.988181818181818,Native-RFR-PI,0.0,
891,LR-PENDIGITS,0.9682020202020204,1.333680171179726,9.987272727272726,Native-RFR-PI,0.0,
892,LR-PENDIGITS,0.9688808007279348,1.3522652820617798,9.988171064604186,Native-RFR-PI,0.0,
893,LR-PENDIGITS,0.9657870791628754,1.337858815058656,9.989080982711556,Native-RFR-PI,0.0,
894,LR-PENDIGITS,0.9660499443938936,1.357856685737214,9.991810737033669,Native-RFR-PI,0.0,
895,LR-PENDIGITS,0.9681730866444244,1.3521580957460106,9.987261146496817,Native-RFR-PI,0.0,
896,LR-PENDIGITS,0.9627337984025882,1.354333551213231,9.984531392174704,Native-RFR-PI,0.0,
897,LR-PENDIGITS,0.964594075422101,1.340832857547677,9.986351228389443,Native-RFR-PI,0.0,
898,LR-PENDIGITS,0.9657870791628754,1.2849960517173251,9.981801637852591,Native-RFR-PI,0.0,
899,LR-PENDIGITS,0.9662319280153676,1.2682514758851893,9.989080982711556,Native-RFR-PI,0.0,
900,LR-SEGMENT,0.9701092558235416,0.7610124460229227,6.995670995670996,Native-RFR-PI,0.0,
901,LR-SEGMENT,0.9773242630385488,0.7740775264928658,7.0,Native-RFR-PI,0.0,
902,LR-SEGMENT,0.9680478251906824,0.7637503494006893,6.995670995670996,Native-RFR-PI,0.0,
903,LR-SEGMENT,0.9674293960008246,0.7385211154719425,7.0,Native-RFR-PI,0.0,
904,LR-SEGMENT,0.9779426922284066,0.7752672494845184,6.995670995670996,Native-RFR-PI,0.0,
905,LR-SEGMENT,0.9760874046588331,0.7754772013932082,7.0,Native-RFR-PI,0.0,
906,LR-SEGMENT,0.973407544836116,0.752607876565423,6.995670995670996,Native-RFR-PI,0.0,
907,LR-SEGMENT,0.9734075448361164,0.7586648008049446,6.995670995670996,Native-RFR-PI,0.0,
908,LR-SEGMENT,0.979179550608122,0.7712769380381073,6.995670995670996,Native-RFR-PI,0.0,
909,LR-SEGMENT,0.979385693671408,0.7603506539366551,7.0,Native-RFR-PI,0.0,
910,LR-SEGMENT,0.9789734075448362,0.781959117842286,6.991341991341991,Native-RFR-PI,0.0,
911,LR-SEGMENT,0.9752628324056896,0.7904280903000998,6.991341991341991,Native-RFR-PI,0.0,
912,LR-SEGMENT,0.9756751185322614,0.77379689196308,7.0,Native-RFR-PI,0.0,
913,LR-SEGMENT,0.9814471243042672,0.7479036201165248,7.0,Native-RFR-PI,0.0,
914,LR-SEGMENT,0.9705215419501134,0.8226980479038133,6.995670995670996,Native-RFR-PI,0.0,
915,LR-SEGMENT,0.9777365491651208,0.7739552209471408,6.991341991341991,Native-RFR-PI,0.0,
916,LR-SEGMENT,0.9670171098742528,0.7658167463310546,6.991341991341991,Native-RFR-PI,0.0,
917,LR-SEGMENT,0.9709338280766852,0.802185493526589,6.995670995670996,Native-RFR-PI,0.0,
918,LR-SEGMENT,0.9713461142032568,0.7702707711994413,6.995670995670996,Native-RFR-PI,0.0,
919,LR-SEGMENT,0.9762935477221192,0.7672319263952757,6.995670995670996,Native-RFR-PI,0.0,
920,LR-SEGMENT,0.9707276850133992,0.7849246314786694,6.991341991341991,Native-RFR-PI,0.0,
921,LR-SEGMENT,0.9721706864564008,0.7695440689764387,6.995670995670996,Native-RFR-PI,0.0,
922,LR-SEGMENT,0.9762935477221192,0.7769950515619394,6.995670995670996,Native-RFR-PI,0.0,
923,LR-SEGMENT,0.9727891156462586,0.7647991344029262,7.0,Native-RFR-PI,0.0,
924,LR-SEGMENT,0.9736136878994024,0.7860704859318594,6.991341991341991,Native-RFR-PI,0.0,
925,LR-SEGMENT,0.9717584003298289,0.7664815763252891,6.995670995670996,Native-RFR-PI,0.0,
926,LR-SEGMENT,0.9727891156462586,0.762810239912566,7.0,Native-RFR-PI,0.0,
927,LR-SEGMENT,0.97979797979798,0.7573429625839888,7.0,Native-RFR-PI,0.0,
928,LR-SEGMENT,0.9762935477221192,0.7569847845020836,6.995670995670996,Native-RFR-PI,0.0,
929,LR-SEGMENT,0.9783549783549784,0.7795677821124556,6.995670995670996,Native-RFR-PI,0.0,
930,LR-SEGMENT,0.97423211708926,0.802122508819548,6.995670995670996,Native-RFR-PI,0.0,
931,LR-SEGMENT,0.9779426922284064,0.7712672104484586,6.995670995670996,Native-RFR-PI,0.0,
932,LR-SEGMENT,0.9802102659245516,0.7618946022226891,7.0,Native-RFR-PI,0.0,
933,LR-SEGMENT,0.9762935477221192,0.7978462113419265,6.995670995670996,Native-RFR-PI,0.0,
934,LR-SEGMENT,0.9713461142032572,0.7717283317387093,6.995670995670996,Native-RFR-PI,0.0,
935,LR-SEGMENT,0.9709338280766852,0.7539757495183589,6.995670995670996,Native-RFR-PI,0.0,
936,LR-SEGMENT,0.9762935477221192,0.7557533373677878,6.995670995670996,Native-RFR-PI,0.0,
937,LR-SEGMENT,0.9773242630385488,0.7593780507521415,7.0,Native-RFR-PI,0.0,
938,LR-SEGMENT,0.9653679653679652,0.7706105021180751,7.0,Native-RFR-PI,0.0,
939,LR-SEGMENT,0.9779426922284066,0.7799568796346018,6.987012987012987,Native-RFR-PI,0.0,
940,LR-SEGMENT,0.9816532673675532,0.7733577308737021,6.995670995670996,Native-RFR-PI,0.0,
941,LR-SEGMENT,0.9783549783549784,0.7713144338525355,6.987012987012987,Native-RFR-PI,0.0,
942,LR-SEGMENT,0.9711399711399712,0.7592086339262579,7.0,Native-RFR-PI,0.0,
943,LR-SEGMENT,0.9756751185322614,0.766989565716841,7.0,Native-RFR-PI,0.0,
944,LR-SEGMENT,0.969078540507112,0.7660527547300144,7.0,Native-RFR-PI,0.0,
945,LR-SEGMENT,0.974438260152546,0.7944346889800135,6.991341991341991,Native-RFR-PI,0.0,
946,LR-SEGMENT,0.9760874046588331,0.7754035181131467,7.0,Native-RFR-PI,0.0,
947,LR-SEGMENT,0.9756751185322614,0.7716048827092891,7.0,Native-RFR-PI,0.0,
948,LR-SEGMENT,0.9754689754689756,0.776576406400659,6.995670995670996,Native-RFR-PI,0.0,
949,LR-SEGMENT,0.9754689754689756,0.7798390148937603,6.995670995670996,Native-RFR-PI,0.0,
950,LR-VEHICLE,0.9352941176470588,0.6024416967735388,3.988235294117647,Native-RFR-PI,0.0,
951,LR-VEHICLE,0.872549019607843,0.5842417822278844,3.988235294117647,Native-RFR-PI,0.0,
952,LR-VEHICLE,0.8862745098039215,0.5838494043203138,4.0,Native-RFR-PI,0.0,
953,LR-VEHICLE,0.8980392156862744,0.5940303156475775,4.0,Native-RFR-PI,0.0,
954,LR-VEHICLE,0.8549019607843139,0.5860704624790318,4.0,Native-RFR-PI,0.0,
955,LR-VEHICLE,0.9058823529411764,0.5931023385591558,4.0,Native-RFR-PI,0.0,
956,LR-VEHICLE,0.861111111111111,0.5724592318732323,4.0,Native-RFR-PI,0.0,
957,LR-VEHICLE,0.8650793650793651,0.5745917184714779,4.0,Native-RFR-PI,0.0,
958,LR-VEHICLE,0.8630952380952381,0.5711886929105011,3.988095238095238,Native-RFR-PI,0.0,
959,LR-VEHICLE,0.9007936507936508,0.5690392562410576,4.0,Native-RFR-PI,0.0,
960,LR-VEHICLE,0.9058823529411764,0.5940783282653455,4.0,Native-RFR-PI,0.0,
961,LR-VEHICLE,0.8666666666666666,0.5751545036278912,4.0,Native-RFR-PI,0.0,
962,LR-VEHICLE,0.931372549019608,0.5965301861748769,3.988235294117647,Native-RFR-PI,0.0,
