,data,tau_x_score,prediction_time,buckets_per_rank,algo,sigma-factor,percentage
38,LR-AUTHORSHIP,0.8948412698412698,1.447703806282063,3.892857142857143,Chain-RFR-PI,3.0,
39,LR-AUTHORSHIP,0.9503968253968254,1.4538850634338998,3.9404761904761902,Chain-RFR-PI,3.0,
40,LR-AUTHORSHIP,0.9137254901960784,1.4367578525586766,3.894117647058823,Chain-RFR-PI,3.0,
41,LR-AUTHORSHIP,0.9325396825396824,1.4319627586125814,3.880952380952381,Chain-RFR-PI,3.0,
42,LR-AUTHORSHIP,0.9087301587301588,1.434300191441067,3.9047619047619047,Chain-RFR-PI,3.0,
43,LR-AUTHORSHIP,0.9285714285714286,1.418453971774139,3.9166666666666665,Chain-RFR-PI,3.0,
44,LR-AUTHORSHIP,0.9146825396825398,1.4298024450538362,3.9404761904761902,Chain-RFR-PI,3.0,
45,LR-AUTHORSHIP,0.9067460317460316,1.4581436472738492,3.9047619047619047,Chain-RFR-PI,3.0,
46,LR-AUTHORSHIP,0.9424603174603176,1.490169209215391,3.9642857142857144,Chain-RFR-PI,3.0,
47,LR-AUTHORSHIP,0.8948412698412699,1.4907561516145864,3.869047619047619,Chain-RFR-PI,3.0,
48,LR-AUTHORSHIP,0.902777777777778,1.4849596931507998,3.9404761904761902,Chain-RFR-PI,3.0,
49,LR-AUTHORSHIP,0.9265873015873016,1.4625870613465268,3.952380952380953,Chain-RFR-PI,3.0,
50,LR-GLASS,0.9454545454545454,1.0982008551082747,5.636363636363637,Chain-RFR-PI,3.0,
51,LR-GLASS,0.8666666666666668,1.0794303017876212,5.590909090909091,Chain-RFR-PI,3.0,
52,LR-GLASS,0.896969696969697,1.077193262934797,5.7727272727272725,Chain-RFR-PI,3.0,
53,LR-GLASS,0.8636363636363638,1.0806323797096418,5.590909090909091,Chain-RFR-PI,3.0,
54,LR-GLASS,0.8857142857142858,1.0758772568345096,5.904761904761905,Chain-RFR-PI,3.0,
55,LR-GLASS,0.9015873015873016,1.0913936579704235,5.857142857142857,Chain-RFR-PI,3.0,
56,LR-GLASS,0.746031746031746,1.097020856215564,5.333333333333333,Chain-RFR-PI,3.0,
57,LR-GLASS,0.9365079365079364,1.1054204700259165,5.523809523809524,Chain-RFR-PI,3.0,
58,LR-GLASS,0.9174603174603174,1.0940209815136386,5.476190476190476,Chain-RFR-PI,3.0,
59,LR-GLASS,0.8222222222222222,1.1013576552987698,5.190476190476191,Chain-RFR-PI,3.0,
60,LR-GLASS,0.8181818181818182,1.0923870769828767,5.2272727272727275,Chain-RFR-PI,3.0,
61,LR-GLASS,0.8818181818181817,1.0892337438678374,5.590909090909091,Chain-RFR-PI,3.0,
62,LR-GLASS,0.912121212121212,1.0849397849948967,5.863636363636363,Chain-RFR-PI,3.0,
63,LR-GLASS,0.912121212121212,1.0824136996296048,5.590909090909091,Chain-RFR-PI,3.0,
64,LR-GLASS,0.923809523809524,1.0871853112953669,5.619047619047619,Chain-RFR-PI,3.0,
65,LR-GLASS,0.9015873015873016,1.0865594121637043,5.571428571428571,Chain-RFR-PI,3.0,
66,LR-GLASS,0.8571428571428573,1.070577479239056,5.428571428571429,Chain-RFR-PI,3.0,
67,LR-GLASS,0.8666666666666666,1.0685429149523735,5.428571428571429,Chain-RFR-PI,3.0,
68,LR-GLASS,0.8920634920634921,1.1126112147157765,5.571428571428571,Chain-RFR-PI,3.0,
69,LR-GLASS,0.8444444444444444,1.095060954419928,5.666666666666667,Chain-RFR-PI,3.0,
70,LR-GLASS,0.8393939393939394,1.1060797553780946,5.590909090909091,Chain-RFR-PI,3.0,
71,LR-GLASS,0.8787878787878788,1.092707882142936,5.454545454545454,Chain-RFR-PI,3.0,
72,LR-GLASS,0.9212121212121211,1.0942591886893365,5.590909090909091,Chain-RFR-PI,3.0,
73,LR-GLASS,0.9636363636363636,1.0795258162726546,5.909090909090909,Chain-RFR-PI,3.0,
74,LR-GLASS,0.838095238095238,1.1151566146373888,5.523809523809524,Chain-RFR-PI,3.0,
75,LR-GLASS,0.9206349206349206,1.0958130725225312,5.761904761904762,Chain-RFR-PI,3.0,
76,LR-GLASS,0.9111111111111112,1.084921661673809,5.523809523809524,Chain-RFR-PI,3.0,
77,LR-GLASS,0.8126984126984125,1.0838070219600164,5.571428571428571,Chain-RFR-PI,3.0,
78,LR-GLASS,0.9396825396825396,1.0788781312352027,5.476190476190476,Chain-RFR-PI,3.0,
79,LR-GLASS,0.8857142857142859,1.067921019635507,5.523809523809524,Chain-RFR-PI,3.0,
80,LR-GLASS,0.8606060606060606,1.0497414771722375,5.545454545454546,Chain-RFR-PI,3.0,
81,LR-GLASS,0.9303030303030304,1.0607286013469075,5.590909090909091,Chain-RFR-PI,3.0,
82,LR-GLASS,0.8787878787878789,1.0741077625853048,5.636363636363637,Chain-RFR-PI,3.0,
83,LR-GLASS,0.906060606060606,1.0840236422583345,5.545454545454546,Chain-RFR-PI,3.0,
84,LR-GLASS,0.926984126984127,1.129367223591729,5.857142857142857,Chain-RFR-PI,3.0,
85,LR-GLASS,0.9111111111111112,1.0998867309330622,5.761904761904762,Chain-RFR-PI,3.0,
86,LR-GLASS,0.8539682539682542,1.078080850410754,5.380952380952381,Chain-RFR-PI,3.0,
87,LR-GLASS,0.8793650793650792,1.080976362113271,5.428571428571429,Chain-RFR-PI,3.0,
88,LR-GLASS,0.888888888888889,1.0739954809600547,5.428571428571429,Chain-RFR-PI,3.0,
89,LR-GLASS,0.8095238095238095,1.0749433618106297,5.190476190476191,Chain-RFR-PI,3.0,
90,LR-GLASS,0.8030303030303029,1.0814835609584397,5.409090909090909,Chain-RFR-PI,3.0,
91,LR-GLASS,0.8696969696969696,1.078183645920059,5.545454545454546,Chain-RFR-PI,3.0,
92,LR-GLASS,0.9090909090909092,1.0638425696805582,5.590909090909091,Chain-RFR-PI,3.0,
93,LR-GLASS,0.918181818181818,1.0502241079704304,5.681818181818182,Chain-RFR-PI,3.0,
94,LR-GLASS,0.9047619047619048,1.0934960447255486,5.380952380952381,Chain-RFR-PI,3.0,
95,LR-GLASS,0.888888888888889,1.075423730914989,5.714285714285714,Chain-RFR-PI,3.0,
96,LR-GLASS,0.8730158730158729,1.0840457913896522,5.380952380952381,Chain-RFR-PI,3.0,
97,LR-GLASS,0.923809523809524,1.0833458039812711,5.666666666666667,Chain-RFR-PI,3.0,
98,LR-GLASS,0.8444444444444444,1.0521383265740094,5.523809523809524,Chain-RFR-PI,3.0,
99,LR-GLASS,0.8793650793650795,1.062213671106669,5.476190476190476,Chain-RFR-PI,3.0,
100,LR-IRIS,0.8666666666666667,0.7778608241382579,3.0,Chain-RFR-PI,3.0,
101,LR-IRIS,0.9555555555555556,0.7856471836336929,3.0,Chain-RFR-PI,3.0,
102,LR-IRIS,0.9555555555555556,0.7953287911994902,3.0,Chain-RFR-PI,3.0,
103,LR-IRIS,1.0,0.7840196355902661,3.0,Chain-RFR-PI,3.0,
104,LR-IRIS,0.9111111111111112,0.7861570650707499,3.0,Chain-RFR-PI,3.0,
105,LR-IRIS,1.0,0.7877615260347589,3.0,Chain-RFR-PI,3.0,
106,LR-IRIS,0.9777777777777776,0.7911835771795913,2.933333333333333,Chain-RFR-PI,3.0,
107,LR-IRIS,1.0,0.7765253298818101,3.0,Chain-RFR-PI,3.0,
108,LR-IRIS,0.9555555555555556,0.7679197113110559,3.0,Chain-RFR-PI,3.0,
109,LR-IRIS,1.0,0.771538435273216,3.0,Chain-RFR-PI,3.0,
110,LR-IRIS,0.9555555555555556,0.7715689048452005,3.0,Chain-RFR-PI,3.0,
111,LR-IRIS,1.0,0.7932175489096909,3.0,Chain-RFR-PI,3.0,
112,LR-IRIS,0.9111111111111112,0.7949187090644307,3.0,Chain-RFR-PI,3.0,
113,LR-IRIS,0.9555555555555556,0.7912011817824117,3.0,Chain-RFR-PI,3.0,
114,LR-IRIS,0.9111111111111112,0.7882386060296199,3.0,Chain-RFR-PI,3.0,
115,LR-IRIS,1.0,0.7958235550389661,3.0,Chain-RFR-PI,3.0,
116,LR-IRIS,0.9555555555555556,0.7954129493575353,3.0,Chain-RFR-PI,3.0,
117,LR-IRIS,1.0,0.7770289557645746,3.0,Chain-RFR-PI,3.0,
118,LR-IRIS,0.9111111111111112,0.7904361061945957,3.0,Chain-RFR-PI,3.0,
119,LR-IRIS,0.9555555555555556,0.7725004337982392,3.0,Chain-RFR-PI,3.0,
120,LR-IRIS,0.9555555555555556,0.8046132349724896,3.0,Chain-RFR-PI,3.0,
121,LR-IRIS,0.9555555555555556,0.7925594784619286,3.0,Chain-RFR-PI,3.0,
122,LR-IRIS,0.9555555555555556,0.8041367353104175,3.0,Chain-RFR-PI,3.0,
123,LR-IRIS,0.9555555555555556,0.7983490094699885,3.0,Chain-RFR-PI,3.0,
124,LR-IRIS,1.0,0.8168839911711776,3.0,Chain-RFR-PI,3.0,
125,LR-IRIS,0.9777777777777776,0.7886655571539497,2.933333333333333,Chain-RFR-PI,3.0,
126,LR-IRIS,0.9555555555555556,0.7863480649377473,3.0,Chain-RFR-PI,3.0,
127,LR-IRIS,0.8666666666666667,0.8043774556094332,3.0,Chain-RFR-PI,3.0,
128,LR-IRIS,1.0,0.7941154512345527,3.0,Chain-RFR-PI,3.0,
129,LR-IRIS,1.0,0.7600647924484868,3.0,Chain-RFR-PI,3.0,
130,LR-IRIS,0.9555555555555556,0.7805817022582393,3.0,Chain-RFR-PI,3.0,
131,LR-IRIS,0.9555555555555556,0.7792672358400179,3.0,Chain-RFR-PI,3.0,
132,LR-IRIS,0.9111111111111112,0.8251285463894988,3.0,Chain-RFR-PI,3.0,
133,LR-IRIS,1.0,0.7955718783485246,3.0,Chain-RFR-PI,3.0,
134,LR-IRIS,0.9555555555555556,0.8014093427590037,3.0,Chain-RFR-PI,3.0,
135,LR-IRIS,1.0,0.8061274767852188,3.0,Chain-RFR-PI,3.0,
136,LR-IRIS,1.0,0.793983037751455,3.0,Chain-RFR-PI,3.0,
137,LR-IRIS,1.0,0.800030810840363,3.0,Chain-RFR-PI,3.0,
138,LR-IRIS,0.9555555555555556,0.8157327859597349,3.0,Chain-RFR-PI,3.0,
139,LR-IRIS,0.9333333333333332,0.8064022866668902,2.933333333333333,Chain-RFR-PI,3.0,
140,LR-IRIS,1.0,0.7680411095160772,3.0,Chain-RFR-PI,3.0,
141,LR-IRIS,0.9555555555555556,0.784194311359527,3.0,Chain-RFR-PI,3.0,
142,LR-IRIS,0.9555555555555556,0.7755105438754999,3.0,Chain-RFR-PI,3.0,
143,LR-IRIS,0.9555555555555556,0.7954544197913015,3.0,Chain-RFR-PI,3.0,
144,LR-IRIS,1.0,0.7974813821186686,3.0,Chain-RFR-PI,3.0,
145,LR-IRIS,1.0,0.8168500034785273,3.0,Chain-RFR-PI,3.0,
146,LR-IRIS,0.9555555555555556,0.8067167698756256,3.0,Chain-RFR-PI,3.0,
147,LR-IRIS,1.0,0.7683750270384777,3.0,Chain-RFR-PI,3.0,
148,LR-IRIS,0.9555555555555556,0.7891729169606228,3.0,Chain-RFR-PI,3.0,
149,LR-IRIS,0.9111111111111112,0.7956327006431091,3.0,Chain-RFR-PI,3.0,
150,LR-LETTER,0.9016015384615385,6.954524465697005,16.1655,Chain-RFR-PI,3.0,
151,LR-LETTER,0.9031123076923075,7.073348251997478,16.3545,Chain-RFR-PI,3.0,
152,LR-LETTER,0.900823076923077,7.033523326177694,16.2435,Chain-RFR-PI,3.0,
153,LR-LETTER,0.9012507692307692,7.045485252497271,16.2555,Chain-RFR-PI,3.0,
154,LR-LETTER,0.8986353846153846,6.996644054813865,16.156,Chain-RFR-PI,3.0,
155,LR-LETTER,0.897543076923077,6.993630448823584,16.0865,Chain-RFR-PI,3.0,
156,LR-LETTER,0.8985076923076923,7.103346579332242,16.0845,Chain-RFR-PI,3.0,
157,LR-LETTER,0.9006430769230769,7.2018381096206285,16.2955,Chain-RFR-PI,3.0,
158,LR-LETTER,0.9028076923076924,7.0635132586268154,16.335,Chain-RFR-PI,3.0,
159,LR-LETTER,0.896643076923077,7.129666288535486,15.975,Chain-RFR-PI,3.0,
160,LR-LETTER,0.901873846153846,7.0689093230774285,16.3165,Chain-RFR-PI,3.0,
161,LR-LETTER,0.896383076923077,6.972211257975969,16.177,Chain-RFR-PI,3.0,
162,LR-LETTER,0.8974076923076922,7.037542318440053,16.1445,Chain-RFR-PI,3.0,
163,LR-LETTER,0.9030692307692308,7.110070739522841,16.303,Chain-RFR-PI,3.0,
164,LR-LETTER,0.9013646153846157,7.051827090999032,16.2495,Chain-RFR-PI,3.0,
165,LR-LETTER,0.8966584615384615,7.071714418217293,15.983,Chain-RFR-PI,3.0,
166,LR-LETTER,0.900336923076923,7.058568855863456,16.187,Chain-RFR-PI,3.0,
167,LR-LETTER,0.8971399999999998,7.0922574010558685,16.043,Chain-RFR-PI,3.0,
168,LR-LETTER,0.9010815384615384,6.981739277219507,16.231,Chain-RFR-PI,3.0,
169,LR-LETTER,0.902773846153846,7.325367059335623,16.4355,Chain-RFR-PI,3.0,
170,LR-LETTER,0.9016769230769232,7.054246701101662,16.266,Chain-RFR-PI,3.0,
171,LR-LETTER,0.9017,6.932142493559861,16.3105,Chain-RFR-PI,3.0,
172,LR-LETTER,0.901366153846154,6.966897662366565,16.2605,Chain-RFR-PI,3.0,
173,LR-LETTER,0.8983984615384616,7.236692288408121,16.193,Chain-RFR-PI,3.0,
174,LR-LETTER,0.8959092307692308,6.981441878291129,16.0395,Chain-RFR-PI,3.0,
175,LR-LETTER,0.8998753846153847,7.051040567671198,16.2275,Chain-RFR-PI,3.0,
176,LR-LETTER,0.9006338461538462,7.227769602147664,16.249,Chain-RFR-PI,3.0,
177,LR-LETTER,0.8996430769230769,7.131441568163082,16.0105,Chain-RFR-PI,3.0,
178,LR-LETTER,0.902513846153846,7.105921050218958,16.35,Chain-RFR-PI,3.0,
179,LR-LETTER,0.8998538461538462,7.013015220637837,16.0625,Chain-RFR-PI,3.0,
180,LR-LETTER,0.9016061538461538,7.019061259901014,16.519,Chain-RFR-PI,3.0,
181,LR-LETTER,0.8961523076923077,7.049820505443635,16.011,Chain-RFR-PI,3.0,
182,LR-LETTER,0.9015492307692308,7.063880161650083,16.241,Chain-RFR-PI,3.0,
183,LR-LETTER,0.899,7.380180622814147,16.0195,Chain-RFR-PI,3.0,
184,LR-LETTER,0.898356923076923,7.03907924451911,16.096,Chain-RFR-PI,3.0,
185,LR-LETTER,0.8991046153846154,7.026448595060524,16.1365,Chain-RFR-PI,3.0,
186,LR-LETTER,0.9003600000000002,7.024203460761522,16.1805,Chain-RFR-PI,3.0,
187,LR-LETTER,0.9011707692307692,6.923725343769933,16.3085,Chain-RFR-PI,3.0,
188,LR-LETTER,0.9014630769230768,7.09551083193688,16.3865,Chain-RFR-PI,3.0,
189,LR-LETTER,0.8979369230769231,7.058931221287417,16.1515,Chain-RFR-PI,3.0,
190,LR-LETTER,0.900773846153846,7.133609905447614,16.055,Chain-RFR-PI,3.0,
191,LR-LETTER,0.8983861538461537,7.072376624570011,16.1135,Chain-RFR-PI,3.0,
192,LR-LETTER,0.8980369230769231,7.117559027088778,16.029,Chain-RFR-PI,3.0,
193,LR-LETTER,0.8990923076923077,6.944336233218158,16.126,Chain-RFR-PI,3.0,
194,LR-LETTER,0.8995692307692307,6.906438550078442,16.323,Chain-RFR-PI,3.0,
195,LR-LETTER,0.8974907692307693,7.212874158701784,16.0865,Chain-RFR-PI,3.0,
196,LR-LETTER,0.9024492307692308,7.13485124488603,16.368,Chain-RFR-PI,3.0,
197,LR-LETTER,0.8997138461538461,7.144039904587442,16.1645,Chain-RFR-PI,3.0,
198,LR-LETTER,0.9029846153846154,7.023139605977992,16.436,Chain-RFR-PI,3.0,
199,LR-LETTER,0.8989707692307691,7.006842858081816,16.143,Chain-RFR-PI,3.0,
200,LR-LIBRAS,0.8592592592592594,2.6980858902321554,9.555555555555555,Chain-RFR-PI,3.0,
201,LR-LIBRAS,0.8637566137566138,2.6351901238918067,9.38888888888889,Chain-RFR-PI,3.0,
202,LR-LIBRAS,0.8785714285714287,2.5590534995609673,9.77777777777778,Chain-RFR-PI,3.0,
203,LR-LIBRAS,0.8626984126984127,2.5667416457379533,9.75,Chain-RFR-PI,3.0,
204,LR-LIBRAS,0.8502645502645503,2.5810331396205832,8.86111111111111,Chain-RFR-PI,3.0,
205,LR-LIBRAS,0.8806878306878307,2.6358024954919053,9.666666666666666,Chain-RFR-PI,3.0,
206,LR-LIBRAS,0.8224867724867725,2.6406419730734316,8.88888888888889,Chain-RFR-PI,3.0,
207,LR-LIBRAS,0.8322751322751323,2.5723524003862988,8.63888888888889,Chain-RFR-PI,3.0,
208,LR-LIBRAS,0.8896825396825396,2.5204938796159713,10.22222222222222,Chain-RFR-PI,3.0,
209,LR-LIBRAS,0.8748677248677249,2.737220429774844,9.88888888888889,Chain-RFR-PI,3.0,
210,LR-LIBRAS,0.8166666666666668,2.677479654630196,8.416666666666666,Chain-RFR-PI,3.0,
211,LR-LIBRAS,0.8621693121693121,2.6245796317251724,9.0,Chain-RFR-PI,3.0,
212,LR-LIBRAS,0.8574074074074075,2.604943435087512,9.305555555555555,Chain-RFR-PI,3.0,
213,LR-LIBRAS,0.8854497354497356,2.617309147406099,9.666666666666666,Chain-RFR-PI,3.0,
214,LR-LIBRAS,0.8711640211640211,2.633279413235245,9.583333333333334,Chain-RFR-PI,3.0,
215,LR-LIBRAS,0.8574074074074074,2.5836710464180572,9.194444444444445,Chain-RFR-PI,3.0,
216,LR-LIBRAS,0.8960317460317461,2.598439689500257,9.75,Chain-RFR-PI,3.0,
217,LR-LIBRAS,0.8957671957671958,2.599953795021627,10.27777777777778,Chain-RFR-PI,3.0,
218,LR-LIBRAS,0.8417989417989418,2.589310475180972,8.75,Chain-RFR-PI,3.0,
219,LR-LIBRAS,0.8285714285714287,2.5386496059613775,8.694444444444445,Chain-RFR-PI,3.0,
220,LR-LIBRAS,0.8447089947089947,2.693010590468672,8.666666666666666,Chain-RFR-PI,3.0,
221,LR-LIBRAS,0.8523809523809525,2.68346508955258,9.444444444444445,Chain-RFR-PI,3.0,
222,LR-LIBRAS,0.8325396825396826,2.718589642847639,8.86111111111111,Chain-RFR-PI,3.0,
223,LR-LIBRAS,0.8526455026455025,2.751699579527596,9.166666666666666,Chain-RFR-PI,3.0,
224,LR-LIBRAS,0.858994708994709,2.7486268859393603,9.666666666666666,Chain-RFR-PI,3.0,
225,LR-LIBRAS,0.8611111111111112,2.847160967878914,9.47222222222222,Chain-RFR-PI,3.0,
226,LR-LIBRAS,0.8582010582010582,2.734007492828164,9.22222222222222,Chain-RFR-PI,3.0,
227,LR-LIBRAS,0.8706349206349208,2.6183791050928056,9.52777777777778,Chain-RFR-PI,3.0,
228,LR-LIBRAS,0.871957671957672,2.610620068841578,9.055555555555555,Chain-RFR-PI,3.0,
229,LR-LIBRAS,0.8828042328042328,2.528134215023377,9.944444444444445,Chain-RFR-PI,3.0,
230,LR-LIBRAS,0.8558201058201058,2.6069215255175027,9.22222222222222,Chain-RFR-PI,3.0,
231,LR-LIBRAS,0.8693121693121695,2.722478787249886,9.305555555555555,Chain-RFR-PI,3.0,
232,LR-LIBRAS,0.8785714285714286,2.5944779625665233,9.77777777777778,Chain-RFR-PI,3.0,
233,LR-LIBRAS,0.8452380952380953,2.898147342757774,9.0,Chain-RFR-PI,3.0,
234,LR-LIBRAS,0.8753968253968254,2.6346146501950076,9.583333333333334,Chain-RFR-PI,3.0,
235,LR-LIBRAS,0.8632275132275133,2.565966647872344,9.444444444444445,Chain-RFR-PI,3.0,
236,LR-LIBRAS,0.8296296296296297,2.632933835016191,8.5,Chain-RFR-PI,3.0,
237,LR-LIBRAS,0.8711640211640213,2.683856008987808,9.333333333333334,Chain-RFR-PI,3.0,
238,LR-LIBRAS,0.8780423280423281,2.6159242806337297,9.36111111111111,Chain-RFR-PI,3.0,
239,LR-LIBRAS,0.8833333333333333,2.5521155583608057,10.38888888888889,Chain-RFR-PI,3.0,
240,LR-LIBRAS,0.866931216931217,2.5051999433252883,9.444444444444445,Chain-RFR-PI,3.0,
241,LR-LIBRAS,0.8555555555555556,2.579200005828187,9.083333333333334,Chain-RFR-PI,3.0,
242,LR-LIBRAS,0.8698412698412699,2.654560853169518,9.75,Chain-RFR-PI,3.0,
243,LR-LIBRAS,0.8777777777777778,2.53136907247044,9.055555555555555,Chain-RFR-PI,3.0,
244,LR-LIBRAS,0.8584656084656085,2.5202228771397563,9.63888888888889,Chain-RFR-PI,3.0,
245,LR-LIBRAS,0.8317460317460319,2.497752590699615,8.75,Chain-RFR-PI,3.0,
246,LR-LIBRAS,0.8632275132275133,2.6666683250412153,9.27777777777778,Chain-RFR-PI,3.0,
247,LR-LIBRAS,0.8685185185185186,2.5466406262210204,9.416666666666666,Chain-RFR-PI,3.0,
248,LR-LIBRAS,0.8664021164021165,2.624466106107147,9.38888888888889,Chain-RFR-PI,3.0,
249,LR-LIBRAS,0.8825396825396825,2.8114076061675624,9.666666666666666,Chain-RFR-PI,3.0,
250,LR-PENDIGITS,0.9696767676767678,2.7549236755017956,9.671818181818182,Chain-RFR-PI,3.0,
251,LR-PENDIGITS,0.9672323232323234,2.740951044257043,9.65090909090909,Chain-RFR-PI,3.0,
252,LR-PENDIGITS,0.9709028409665352,3.008751166862471,9.693357597816195,Chain-RFR-PI,3.0,
253,LR-PENDIGITS,0.9680315438277224,2.794888351413988,9.64604185623294,Chain-RFR-PI,3.0,
254,LR-PENDIGITS,0.9699120412496208,2.6940584115853685,9.666969972702455,Chain-RFR-PI,3.0,
255,LR-PENDIGITS,0.9693863107875847,2.82031394405011,9.670609645131938,Chain-RFR-PI,3.0,
256,LR-PENDIGITS,0.9687190375088464,2.6961659357923176,9.676979071883531,Chain-RFR-PI,3.0,
257,LR-PENDIGITS,0.9709432817713074,2.712215378598423,9.669699727024568,Chain-RFR-PI,3.0,
258,LR-PENDIGITS,0.9719543018906076,2.746726195642094,9.679708826205642,Chain-RFR-PI,3.0,
259,LR-PENDIGITS,0.9688808007279348,2.880249916281848,9.666060054595086,Chain-RFR-PI,3.0,
260,LR-PENDIGITS,0.9704646464646464,2.8041019689358104,9.674545454545454,Chain-RFR-PI,3.0,
261,LR-PENDIGITS,0.97010101010101,2.8063260329680157,9.674545454545454,Chain-RFR-PI,3.0,
262,LR-PENDIGITS,0.9694065311899708,2.8311896334761486,9.654231119199272,Chain-RFR-PI,3.0,
263,LR-PENDIGITS,0.9698109392376908,2.8568787134304596,9.67515923566879,Chain-RFR-PI,3.0,
264,LR-PENDIGITS,0.9683348498635124,2.8606440077008863,9.668789808917197,Chain-RFR-PI,3.0,
265,LR-PENDIGITS,0.9700131432615512,2.7824938742099685,9.686988171064604,Chain-RFR-PI,3.0,
266,LR-PENDIGITS,0.9708624001617632,2.7571445531187964,9.691537761601456,Chain-RFR-PI,3.0,
267,LR-PENDIGITS,0.9686179354969164,2.7690751219846708,9.6778889899909,Chain-RFR-PI,3.0,
268,LR-PENDIGITS,0.9682135274491962,2.7360566094367527,9.650591446769791,Chain-RFR-PI,3.0,
269,LR-PENDIGITS,0.9694267515923568,2.8345814167352716,9.665150136487716,Chain-RFR-PI,3.0,
270,LR-PENDIGITS,0.9675757575757576,2.687348147332727,9.63181818181818,Chain-RFR-PI,3.0,
