,data,tau_x_score,prediction_time,buckets_per_rank,algo
0,LR-AUTHORSHIP,0.8529411764705881,0.5519532102434939,3.6705882352941175,Native-RFR-PI
1,LR-AUTHORSHIP,0.9166666666666664,0.4691519920884134,3.6904761904761902,Native-RFR-PI
2,LR-AUTHORSHIP,0.8988095238095238,0.469233264757348,3.738095238095238,Native-RFR-PI
3,LR-AUTHORSHIP,0.9285714285714286,0.4766590057824961,3.8095238095238098,Native-RFR-PI
4,LR-AUTHORSHIP,0.9186507936507936,0.4560573922920478,3.8095238095238098,Native-RFR-PI
5,LR-AUTHORSHIP,0.9226190476190476,0.4516087662612523,3.797619047619047,Native-RFR-PI
6,LR-AUTHORSHIP,0.8809523809523812,0.4467845322077554,3.6904761904761902,Native-RFR-PI
7,LR-AUTHORSHIP,0.9146825396825397,0.4414961404756597,3.738095238095238,Native-RFR-PI
8,LR-AUTHORSHIP,0.9246031746031744,0.4305852095542332,3.880952380952381,Native-RFR-PI
9,LR-AUTHORSHIP,0.9226190476190478,0.4693234928971984,3.7142857142857144,Native-RFR-PI
10,LR-AUTHORSHIP,0.9274509803921568,0.4524065500357085,3.7176470588235295,Native-RFR-PI
11,LR-AUTHORSHIP,0.9384920634920636,0.4587434613254936,3.797619047619047,Native-RFR-PI
12,LR-AUTHORSHIP,0.8928571428571427,0.4424118080910286,3.619047619047619,Native-RFR-PI
13,LR-AUTHORSHIP,0.9146825396825394,0.4461275315479445,3.821428571428571,Native-RFR-PI
14,LR-AUTHORSHIP,0.8968253968253967,0.4371813109387906,3.761904761904762,Native-RFR-PI
15,LR-AUTHORSHIP,0.867063492063492,0.4469767870554822,3.630952380952381,Native-RFR-PI
16,LR-AUTHORSHIP,0.906746031746032,0.4495697785381872,3.642857142857143,Native-RFR-PI
17,LR-AUTHORSHIP,0.898809523809524,0.4628491302595026,3.7142857142857144,Native-RFR-PI
18,LR-AUTHORSHIP,0.9226190476190476,0.4549016374940644,3.797619047619047,Native-RFR-PI
19,LR-AUTHORSHIP,0.9246031746031746,0.4529944562723428,3.7857142857142856,Native-RFR-PI
20,LR-AUTHORSHIP,0.9490196078431372,0.4547930835756267,3.788235294117647,Native-RFR-PI
21,LR-AUTHORSHIP,0.867063492063492,0.4607102351087163,3.678571428571429,Native-RFR-PI
22,LR-AUTHORSHIP,0.9087301587301588,0.4703641101965159,3.7142857142857144,Native-RFR-PI
23,LR-AUTHORSHIP,0.8988095238095238,0.4881351195060605,3.75,Native-RFR-PI
24,LR-AUTHORSHIP,0.9007936507936504,0.4719817732331584,3.761904761904762,Native-RFR-PI
25,LR-AUTHORSHIP,0.9365079365079364,0.4768635354032587,3.8095238095238098,Native-RFR-PI
26,LR-AUTHORSHIP,0.9246031746031746,0.4526772362640852,3.761904761904762,Native-RFR-PI
27,LR-AUTHORSHIP,0.9166666666666666,0.4557321712985218,3.726190476190476,Native-RFR-PI
28,LR-AUTHORSHIP,0.9087301587301588,0.4480273504833838,3.7142857142857144,Native-RFR-PI
29,LR-AUTHORSHIP,0.8809523809523808,0.4507623791670175,3.761904761904762,Native-RFR-PI
30,LR-AUTHORSHIP,0.9019607843137256,0.4480930965531087,3.776470588235294,Native-RFR-PI
31,LR-AUTHORSHIP,0.9166666666666666,0.4568298631780437,3.7857142857142856,Native-RFR-PI
32,LR-AUTHORSHIP,0.8849206349206349,0.4437941056230156,3.6904761904761902,Native-RFR-PI
33,LR-AUTHORSHIP,0.9325396825396824,0.4552458732276274,3.8095238095238098,Native-RFR-PI
34,LR-AUTHORSHIP,0.906746031746032,0.4435142055584178,3.75,Native-RFR-PI
35,LR-AUTHORSHIP,0.9146825396825397,0.4670999781892703,3.702380952380953,Native-RFR-PI
36,LR-AUTHORSHIP,0.9265873015873016,0.4524893412730948,3.797619047619047,Native-RFR-PI
37,LR-AUTHORSHIP,0.9206349206349204,0.444196913003315,3.678571428571429,Native-RFR-PI
38,LR-AUTHORSHIP,0.8928571428571429,0.4373978619048859,3.75,Native-RFR-PI
39,LR-AUTHORSHIP,0.9265873015873014,0.4481197524478418,3.7857142857142856,Native-RFR-PI
40,LR-AUTHORSHIP,0.896078431372549,0.443990050871449,3.788235294117647,Native-RFR-PI
41,LR-AUTHORSHIP,0.9226190476190476,0.4414635363682934,3.702380952380953,Native-RFR-PI
42,LR-AUTHORSHIP,0.906746031746032,0.4517284331393903,3.761904761904762,Native-RFR-PI
43,LR-AUTHORSHIP,0.9226190476190476,0.4597502882108283,3.738095238095238,Native-RFR-PI
44,LR-AUTHORSHIP,0.9186507936507936,0.4506099863996967,3.797619047619047,Native-RFR-PI
45,LR-AUTHORSHIP,0.896825396825397,0.4705380302581538,3.6547619047619047,Native-RFR-PI
46,LR-AUTHORSHIP,0.9325396825396824,0.4840699165679878,3.857142857142857,Native-RFR-PI
47,LR-AUTHORSHIP,0.890873015873016,0.4556194368593173,3.738095238095238,Native-RFR-PI
48,LR-AUTHORSHIP,0.890873015873016,0.4528951760879856,3.75,Native-RFR-PI
49,LR-AUTHORSHIP,0.9107142857142856,0.4538301466881863,3.797619047619047,Native-RFR-PI
50,LR-GLASS,0.9545454545454548,0.4697022848140476,5.545454545454546,Native-RFR-PI
51,LR-GLASS,0.8848484848484851,0.4653976550266873,5.363636363636363,Native-RFR-PI
52,LR-GLASS,0.890909090909091,0.4830202048625097,5.454545454545454,Native-RFR-PI
53,LR-GLASS,0.8818181818181817,0.4596621368942697,4.954545454545454,Native-RFR-PI
54,LR-GLASS,0.888888888888889,0.464774532333754,5.428571428571429,Native-RFR-PI
